spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-002_002-003_SPEAKER_00;also;ADV;2;Oo;Oo;Oo;[57.7, 48.3];oO;Oo;oO;[113.98564273390099, 115.8617371669135];[22, 36];[61.57405914775847, 56.843750473154785];[78, 32];[0.11999999999999744, 0.120000000000001];[73, 77];115.13708853965085;116.51801380077237;0.36959993778093003;False;17.96;18.26;dec2022-002_002-003_SPEAKER_00_4.TextGrid;zxIIsGn
dec2022-002_002-003_SPEAKER_00;thinking;VERB;2;Oo;Oo;OO;[67.3, 67.3];Oo;oO;OO;[139.21860403923685, 130.34256410520698];[93, 87];[61.887297262376016, 62.66308781707428];[81, 87];[0.030000000000001137, 0.030000000000001137];[28, 28];129.9111869805645;130.54375536834382;0.29054975032207564;False;20.46;20.64;dec2022-002_002-003_SPEAKER_00_4.TextGrid;4rJmWDf
dec2022-002_002-003_SPEAKER_00;about;ADP;2;oO;oO;oO;[52, 64];Oo;Oo;oO;[119.26098350895626, 116.86002981081937];[56, 41];[60.71965778959805, 59.00221735248617];[72, 53];[0.030000000000001137, 0.33999999999999986];[28, 98];105.29499428837829;119.66593787787068;2.4120520062988926;False;20.64;21.95;dec2022-002_002-003_SPEAKER_00_4.TextGrid;r4JI9JT
dec2022-002_002-003_SPEAKER_00;about;ADP;2;oO;oO;oO;[54.7, 65.3];Oo;oO;oO;[119.02959884212322, 115.42271088268323];[55, 34];[59.1727673206238, 61.63121484431164];[56, 78];[0.07, 0.15999999999999998];[53, 84];111.38698010075036;122.00814246154748;2.530317341347236;True;0.09;0.59;dec2022-002_002-003_SPEAKER_00_5.TextGrid;V70VMf7
dec2022-002_002-003_SPEAKER_00;students;NOUN;2;Oo;Oo;Oo;[62.3, 46];Oo;Oo;oO;[124.45981523897194, 117.85682829149157];[78, 47];[59.914032214565296, 56.33728391806613];[65, 26];[0.04999999999999982, 0.0900000000000003];[44, 65];115.86097054991093;121.34024501854502;1.8935827547351631;True;3.44;3.99;dec2022-002_002-003_SPEAKER_00_5.TextGrid;EjFDg7l
dec2022-002_002-003_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[48, 59.7];Oo;oO;oO;[116.42756069756264, 116.02929346272165];[39, 37];[59.551409522920764, 59.68889950731798];[61, 62];[0.04999999999999982, 0.1299999999999999];[44, 80];112.25160376449271;120.70678510263578;2.794639606363969;True;4.15;4.57;dec2022-002_002-003_SPEAKER_00_5.TextGrid;xTFP3vP
dec2022-002_002-003_SPEAKER_00;teachers;NOUN;2;Oo;Oo;Oo;[68, 55.3];Oo;Oo;oO;[130.7280828781437, 113.68015713509192];[88, 19];[60.06628268608444, 59.20636916180917];[66, 56];[0.05999999999999961, 0.20000000000000018];[50, 91];112.31338681106593;119.19839483587045;1.4907367002238983;True;4.91;5.66;dec2022-002_002-003_SPEAKER_00_5.TextGrid;ktY0W8f
dec2022-002_002-003_SPEAKER_00;about;ADP;2;oO;oO;oO;[51.3, 56.7];Oo;oO;oO;[128.65999834532033, 115.24370706836413];[84, 33];[56.10289661788744, 58.96097721640771];[22, 52];[0.05000000000000071, 0.16000000000000014];[48, 85];112.22206194541498;126.3238660043622;3.337508437557186;True;8.45;8.81;dec2022-002_002-003_SPEAKER_00_5.TextGrid;HCD4iki
dec2022-002_002-003_SPEAKER_00;impact;NOUN;2;oO/Oo;Oo;oO;[22, 55.7];oO;Oo;oO;[110.3340109712654, 117.89925455901418];[3, 47];[57.116251754788834, 56.92594532704176];[35, 33];[0.030000000000001137, 0.16999999999999993];[28, 87];115.59189813044229;121.58439317383697;2.125822378654202;False;8.93;9.59;dec2022-002_002-003_SPEAKER_00_5.TextGrid;i86voeX
dec2022-002_002-003_SPEAKER_00;psychologically;ADV;5;ooOoo;ooOoo;ooOoo;[27, 27, 36.7, 29.3, 28.3];Ooooo;ooooO;ooOoo;[114.91474949813453, 111.6534472526006, 111.26858348165982, 114.1798068425661, 112.41726085576846];[30, 9, 7, 23, 14];[55.49017652212131, 57.90046690150368, 57.52923331701127, 59.294272319533455, 59.816361544972736];[18, 44, 39, 57, 63];[0.03999999999999915, 0.030000000000001137, 0.08999999999999986, 0.02999999999999936, 0.02999999999999936];[33, 28, 64, 8, 8];112.37559758564171;112.49338958407313;0.0660275668124802;False;10.18;10.94;dec2022-002_002-003_SPEAKER_00_5.TextGrid;TrgLCqf
dec2022-002_002-003_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[59.7, 86.7];oO;oO;oO;[116.8986847340403, 134.14011972755122];[42, 91];[60.03372274455771, 60.679427163739675];[66, 72];[0.10000000000000142, 0.28999999999999915];[71, 97];130.84923805137396;143.17539390207406;3.664712945686567;False;11.12;11.79;dec2022-002_002-003_SPEAKER_00_5.TextGrid;iDTBvGW
dec2022-002_002-003_SPEAKER_00;physically;ADV;4;Oooo/Ooo;Oooo;oOoo;[47.7, 63.7, 59, 26.7];oOoo;OOoo;oOOO;[118.81365988322615, 126.8279001706521, 121.97832475113647, 114.81744493617063];[53, 81, 69, 29];[61.94492380791229, 62.03291815820746, 61.8373881129644, 56.13880889121307];[82, 82, 80, 23];[0.02999999999999936, 0.030000000000001137, 0.030000000000001137, 0.030000000000001137];[8, 28, 28, 28];114.7369708270928;115.02614615811294;0.1394309797897783;False;12.29;12.96;dec2022-002_002-003_SPEAKER_00_5.TextGrid;mZnTP4g
dec2022-002_002-003_SPEAKER_00;example;NOUN;3;oOo;oOo;Ooo;[71.7, 43.3, 53.3];Ooo;Ooo;Ooo;[130.6704639762466, 123.71086452791667, 121.86653439049826];[87, 74, 68];[64.19552805086222, 58.47469376434474, 59.35956084833892];[91, 48, 59];[0.040000000000000924, 0.02999999999999936, 0.03999999999999915];[37, 8, 33];117.59962069899343;128.2829241837291;4.622876768754978;False;14.37;14.76;dec2022-002_002-003_SPEAKER_00_5.TextGrid;0MDSbw5
dec2022-002_002-003_SPEAKER_00;system;NOUN;2;Oo;Oo;oO;[46.3, 71];Oo;oO;oO;[136.5957680285938, 124.71222469898669];[92, 79];[55.514813831454475, 61.047652375876694];[19, 75];[0.030000000000001137, 0.0799999999999983];[28, 59];120.3136260281896;129.94294711873079;3.5485096236590667;True;22.27;22.78;dec2022-002_002-003_SPEAKER_00_5.TextGrid;7LNEea2
dec2022-002_002-003_SPEAKER_00;devices;NOUN;3;oOo;oOo;ooO;[21.3, 46.7, 87];ooO;ooO;oOO;[113.41920577336691, 112.31721621838486, 138.00400250200966];[18, 13, 92];[55.3337755979855, 58.33218381554797, 63.19258911037167];[18, 48, 90];[0.030000000000001137, 0.129999999999999, 0.129999999999999];[28, 79, 79];136.22898480092232;142.21237863610958;1.53018125328686;True;27.19;27.85;dec2022-002_002-003_SPEAKER_00_5.TextGrid;7kPf8HU
dec2022-002_002-003_SPEAKER_00;permit;VERB;2;oO/Oo;oO;Oo;[70.7, 65.7];oO;Oo;Oo;[117.2133436928214, 121.84695104823213];[43, 68];[62.489628086774324, 60.413252637614846];[86, 70];[0.14999999999999858, 0.0799999999999983];[83, 59];120.46477188721795;123.01239880099061;1.0734283952820365;True;28.31;28.83;dec2022-002_002-003_SPEAKER_00_5.TextGrid;R7hw5eH
dec2022-002_002-003_SPEAKER_00;avoid;VERB;2;oO;oO;oO;[88.7, 89];Oo;Oo;oO;[131.66991922566598, 125.48515683657767];[89, 80];[65.20660034230093, 64.41795948226606];[94, 91];[0.14999999999999858, 0.2799999999999976];[83, 96];119.27616557683442;136.22489930828422;5.413285476878176;False;30.39;31.11;dec2022-002_002-003_SPEAKER_00_5.TextGrid;tr2ThCl
dec2022-002_002-003_SPEAKER_00;social;ADJ;2;Oo;Oo;Oo;[79, 70.3];Oo;oO;Oo;[122.79474398225234, 120.07066984629485];[72, 59];[65.30860272581207, 65.34979321251232];[94, 95];[0.10000000000000142, 0.07000000000000028];[71, 57];116.9369491097799;123.14710538001171;2.792013198006132;True;33.51;34.2;dec2022-002_002-003_SPEAKER_00_5.TextGrid;rru9Gn6
dec2022-002_002-003_SPEAKER_00;economical;ADJ;5;ooOoo;ooOoo;ooOoo;[28.3, 40, 58, 29.3, 39.7];oOooo;ooooO;ooOoo;[117.80067361104577, 122.52236722119345, 117.95098197231533, 118.3356679166647, 116.69008791025561];[45, 71, 48, 49, 40];[54.04129891554295, 56.04806236950488, 57.36081511570427, 53.78747768331261, 57.43262791052981];[12, 21, 37, 11, 38];[0.030000000000001137, 0.030000000000001137, 0.18999999999999773, 0.030000000000001137, 0.04999999999999716];[28, 28, 89, 28, 41];112.22221694221786;120.44286942952913;3.7251412360151313;False;34.36;35.21;dec2022-002_002-003_SPEAKER_00_5.TextGrid;oWQpcmd
dec2022-002_002-003_SPEAKER_00;fracture;NOUN;2;Oo;Oo;Oo;[57.3, 51.7];Oo;Oo;oO;[114.9060132637631, 111.89414375136498];[30, 10];[61.30055119161579, 58.49515118328649];[76, 49];[0.09999999999999432, 0.25];[66, 96];109.40805717856337;115.63848462731949;1.4470043277925335;True;36.79;37.56;dec2022-002_002-003_SPEAKER_00_5.TextGrid;GsCVzlP
dec2022-002_002-003_SPEAKER_00;between;ADP;2;oO;oO;oO;[36.3, 39.3];Oo;Oo;oO;[115.19652792082422, 115.01616347916973];[32, 31];[57.89859168328861, 57.666607867137756];[44, 39];[0.03999999999999915, 0.05999999999999517];[33, 48];114.59094257300833;115.61334294059456;0.4225654697741134;True;38.33;38.86;dec2022-002_002-003_SPEAKER_00_5.TextGrid;1XNlGpl
dec2022-002_002-003_SPEAKER_00;article;NOUN;3;Ooo;Ooo;ooO;[48, 46.3, 67.3];ooO;ooO;Ooo;[113.97648462939803, 120.13971932949771, 123.74121116564112];[21, 60, 74];[58.326397386077765, 56.6506525490804, 62.19225413657607];[48, 29, 84];[0.11999999999999988, 0.06000000000000005, 0.04999999999999982];[75, 50, 44];119.70515956078698;128.43784406641626;3.4727687242878114;False;1.81;2.53;dec2022-002_002-003_SPEAKER_00_6.TextGrid;VR28k6q
dec2022-002_002-003_SPEAKER_00;between;ADP;2;oO;oO;Oo;[31, 30.3];Oo;oO;oO;[124.13008804801258, 114.68103872581585];[76, 28];[53.288928991689694, 58.717988635264085];[8, 50];[0.029999999999999805, 0.03000000000000025];[9, 13];112.6522983744958;118.00290500329004;2.3091455917112684;True;2.84;3.13;dec2022-002_002-003_SPEAKER_00_6.TextGrid;yutk30n
dec2022-002_002-003_SPEAKER_00;colors;NOUN;2;Oo;Oo;oO;[43.3, 70.3];Oo;oO;oO;[117.8254116343801, 115.48872181735194];[46, 34];[55.10653040569173, 62.055925754481045];[16, 83];[0.09999999999999964, 0.23999999999999932];[68, 94];112.88883880360197;117.2905923543938;1.5019418704683523;False;4.0;4.72;dec2022-002_002-003_SPEAKER_00_6.TextGrid;pU8MTrO
dec2022-002_002-003_SPEAKER_00;colors;NOUN;2;Oo;Oo;oO;[47.7, 59];Oo;oO;oO;[120.97435639321566, 118.9533237850039];[63, 55];[55.939237416460166, 56.773021200789344];[21, 31];[0.07999999999999918, 0.20000000000000018];[59, 91];117.53938345499363;120.67060117985802;0.9313902023489133;False;5.91;6.48;dec2022-002_002-003_SPEAKER_00_6.TextGrid;siZ8cta
dec2022-002_002-003_SPEAKER_00;origins;NOUN;3;Ooo;Ooo;ooO;[70.3, 65.7, 74.7];ooO;Ooo;Ooo;[115.09429273073093, 120.94525606434016, 122.45302072236346];[31, 63, 71];[65.47917462935341, 61.43561414325835, 62.322429383022964];[95, 77, 85];[0.16000000000000014, 0.07000000000000028, 0.09999999999999964];[85, 57, 68];119.96855691683373;124.63569177184426;1.9782185018008749;True;7.77;8.52;dec2022-002_002-003_SPEAKER_00_6.TextGrid;hsYJA0y
dec2022-002_002-003_SPEAKER_00;lifestyle;NOUN;2;Oo;Oo;oO;[32, 62.3];Oo;oO;oO;[117.42181213017496, 111.51539672384841];[44, 9];[55.6047338759695, 62.11199882846957];[19, 84];[0.03999999999999915, 0.23000000000000043];[33, 94];104.7028952240197;118.4486069022769;3.080062984582621;False;11.36;12.11;dec2022-002_002-003_SPEAKER_00_6.TextGrid;5OmvL8F
dec2022-002_002-003_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[35.3, 74];Oo;oO;oO;[122.34340357083077, 116.76398000742775];[70, 40];[56.491544165516046, 63.96231319845009];[28, 90];[0.02999999999999936, 0.20999999999999908];[8, 92];115.0167843894595;122.50834785452734;1.5842927991110611;False;13.39;13.88;dec2022-002_002-003_SPEAKER_00_6.TextGrid;tgmhLnw
dec2022-002_002-003_SPEAKER_00;many;ADJ;2;Oo;Oo;oO;[53.7, 70.3];oO;Oo;Oo;[112.91054899056486, 130.07194459818086];[17, 86];[58.7958011302684, 58.11763392298963];[51, 46];[0.21999999999999886, 0.129999999999999];[93, 79];118.41338505412358;140.9262497774966;6.724948431097641;True;13.94;14.36;dec2022-002_002-003_SPEAKER_00_6.TextGrid;BONq89U
dec2022-002_002-003_SPEAKER_00;people;NOUN;2;Oo;Oo;Oo;[45.3, 31.3];Oo;Oo;Oo;[130.6764880866376, 130.06948536255462];[88, 86];[55.6436726276489, 44.14472308541411];[20, 0];[0.030000000000001137, 0.02999999999999936];[28, 8];129.95912123090315;130.17984949420605;0.1103641316514512;False;14.65;14.8;dec2022-002_002-003_SPEAKER_00_6.TextGrid;PjGUWu4
dec2022-002_002-003_SPEAKER_00;color;NOUN;2;Oo;Oo;OO;[47, 47];Oo;Oo;oO;[118.78016937734296, 114.39894532810538];[52, 26];[59.67027800412665, 56.41390598451085];[61, 26];[0.030000000000001137, 0.18999999999999773];[28, 89];110.8429284669791;116.9331075614835;1.7958663745851946;False;17.03;17.4;dec2022-002_002-003_SPEAKER_00_6.TextGrid;MBBIxO1
dec2022-002_002-003_SPEAKER_00;devices;NOUN;3;oOo;oOo;oOo;[34, 61.7, 49.3];Ooo;oOo;oOo;[122.48164448687774, 116.46137364126098, 117.24128503637725];[71, 39, 43];[50.19654212072258, 58.684326511424686, 54.26096117796408];[3, 49, 12];[0.030000000000001137, 0.29999999999999716, 0.21999999999999886];[28, 97, 93];110.04441878127936;125.41494152795876;4.627565139627758;False;23.24;24.8;dec2022-002_002-003_SPEAKER_00_6.TextGrid;176wVPs
dec2022-002_002-003_SPEAKER_00;absolutely;ADV;4;ooOo;ooOo;Oooo;[92, 75.3, 36.7, 65];oOoo;oOoo;Oooo;[129.64084578436646, 147.06565834697213, 142.54571201345576, 136.8975977084796];[85, 94, 93, 92];[64.59080742238369, 65.52413190373511, 50.44621570604164, 60.140322015772306];[92, 96, 4, 67];[0.5999999999999999, 0.040000000000000036, 0.03000000000000025, 0.040000000000000036];[99, 36, 13, 36];134.46712474359416;139.1855863622095;1.7551696337795504;False;1.78;2.77;dec2022-002_002-003_SPEAKER_00_7.TextGrid;qmuuSEG
dec2022-002_002-003_SPEAKER_00;agree;VERB;2;oO;oO;oO;[69.3, 70.7];Oo;oO;Oo;[129.25148373454942, 128.2325531642064];[85, 83];[60.5617800927482, 64.88839827253466];[71, 93];[0.06999999999999984, 0.040000000000000036];[52, 36];126.75618733919052;130.35960738424572;1.398381776825136;True;2.77;2.99;dec2022-002_002-003_SPEAKER_00_7.TextGrid;GdWk8rh
dec2022-002_002-003_SPEAKER_00;moderate;VERB;3;Ooo/Ooo;Ooo;OoO;[82, 80.3, 82];ooO;Ooo;ooO;[123.98121559418468, 132.4981841964863, 133.89250432488734];[75, 90, 91];[63.79902967956018, 61.31359669718918, 60.68874964555205];[90, 76, 72];[0.14000000000000057, 0.11999999999999922, 0.15000000000000036];[81, 75, 83];130.25814501707958;136.95791069715602;1.8435670891625784;False;9.74;10.57;dec2022-002_002-003_SPEAKER_00_7.TextGrid;reE8IFr
dec2022-002_002-003_SPEAKER_00;control;VERB;2;oO;oO;Oo;[71.3, 70.3];oO;oO;Oo;[118.20427461624048, 124.3856903893558];[48, 77];[61.84319989962467, 65.13912505304768];[81, 93];[0.16000000000000014, 0.049999999999998934];[85, 41];123.55162136202149;124.95108476197406;0.5115359416180186;False;11.51;12.8;dec2022-002_002-003_SPEAKER_00_7.TextGrid;Sp8XFux
dec2022-002_002-003_SPEAKER_00;behavior;NOUN;3;oOo;oOo;oOo;[19, 64, 59.3];oOo;ooO;ooO;[114.4886065854538, 120.64808315499134, 114.22559584204363];[27, 62, 24];[49.399026331474964, 59.2519933220282, 61.68477850987286];[2, 57, 79];[0.030000000000001137, 0.10999999999999943, 0.11999999999999922];[28, 73, 75];112.9386953210881;118.10799182827074;1.6814278568739676;False;12.88;13.45;dec2022-002_002-003_SPEAKER_00_7.TextGrid;IlMJYpK
dec2022-002_002-003_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[43, 48.7];Oo;oO;oO;[123.0885842208409, 118.4406409735993];[73, 50];[56.12496353966163, 58.00542015531316];[23, 45];[0.03999999999999915, 0.0600000000000005];[33, 51];114.3498748519185;121.04102461714601;2.5732730277716307;False;13.63;14.23;dec2022-002_002-003_SPEAKER_00_7.TextGrid;o283YKi
dec2022-002_002-003_SPEAKER_00;moderate;ADJ;3;Ooo/Ooo;Ooo;oOo;[60.7, 78.3, 77.7];oOo;ooO;Ooo;[114.02690238107603, 127.65617502750924, 123.89418771122072];[22, 82, 75];[60.83238989843615, 65.81383607889074, 66.33733878698516];[73, 96, 97];[0.16999999999999993, 0.07000000000000028, 0.08000000000000007];[87, 57, 61];123.12013867111874;124.84386059814956;0.6534146398030611;True;15.0;15.84;dec2022-002_002-003_SPEAKER_00_7.TextGrid;mPjeuCi
dec2022-002_002-003_SPEAKER_00;function;NOUN;2;Oo;Oo;oO;[56.7, 70.7];oO;oO;oO;[122.18959995213072, 123.96890186697438];[70, 75];[57.83584536724602, 60.76664628803894];[43, 73];[0.07000000000000028, 0.08999999999999986];[57, 64];120.78895825796967;126.58752410675754;2.063442596216937;True;16.86;17.44;dec2022-002_002-003_SPEAKER_00_7.TextGrid;SFsI1du
dec2022-002_002-003_SPEAKER_00;students;NOUN;2;Oo;Oo;Oo;[37.7, 22.3];Oo;Oo;oO;[115.57817570185804, 109.19770598425552];[36, 2];[56.64997455310901, 55.103363707119456];[29, 15];[0.05000000000000071, 0.05999999999999872];[48, 50];107.17627256205;111.21913940646104;1.5127022592134012;True;18.57;19.0;dec2022-002_002-003_SPEAKER_00_7.TextGrid;WC06yEE
dec2022-002_002-003_SPEAKER_00;example;NOUN;3;oOo;oOo;oOo;[24, 37.3, 19.3];ooO;Ooo;oOo;[110.11488227657108, 111.04550079321817, 113.50460979013123];[3, 6, 19];[57.695890162734486, 56.91228647757459, 57.44017887033651];[41, 33, 38];[0.030000000000001137, 0.10999999999999943, 0.029999999999997584];[28, 73, 1];113.18922999284621;113.95178129986117;0.3979923561570344;True;19.09;19.5;dec2022-002_002-003_SPEAKER_00_7.TextGrid;Cyu2HeA
dec2022-002_002-003_SPEAKER_00;student;NOUN;2;Oo;Oo;Oo;[39.3, 37.3];Oo;Oo;oO;[114.20773008549844, 111.30487944948044];[24, 8];[59.002284969930855, 56.465883336326044];[53, 27];[0.04999999999999716, 0.120000000000001];[41, 77];108.82783908722172;114.12980571572311;1.6220636827386579;True;20.89;21.49;dec2022-002_002-003_SPEAKER_00_7.TextGrid;qpJXU06
dec2022-002_002-003_SPEAKER_00;hour;NOUN;2;Oo;Oo;Oo;[61.3, 43];Oo;Oo;Oo;[113.74024581247913, 108.72084863844384];[20, 1];[60.633300130491904, 59.87515596820934];[71, 64];[0.21999999999999886, 0.08999999999999986];[93, 64];107.04243435122028;109.73406556753768;0.9887169337994149;False;26.82;27.13;dec2022-002_002-003_SPEAKER_00_7.TextGrid;0oJWt9R
dec2022-002_002-003_SPEAKER_00;computers;NOUN;3;oOo;oOo;ooO;[32.3, 50.3, 78.7];ooO;ooO;ooO;[114.40712763350491, 114.38110040644595, 118.88055323389996];[27, 26, 54];[55.64182996891292, 61.53346237517303, 64.6519854290957];[19, 77, 93];[0.060000000000002274, 0.05000000000000071, 0.18999999999999773];[51, 48, 89];116.29717495090341;123.56350345003581;2.4678155633542813;True;28.21;28.95;dec2022-002_002-003_SPEAKER_00_7.TextGrid;cHabTgF
dec2022-002_002-003_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[35, 46.3];oO;oO;oO;[112.6516290023667, 113.67066241257389];[15, 19];[57.771757583370544, 58.16818525083563];[42, 47];[0.05000000000000071, 0.10999999999999943];[48, 73];112.90028186470103;114.43221012896018;0.47006522311990306;True;30.24;30.92;dec2022-002_002-003_SPEAKER_00_7.TextGrid;YlWUpQg
dec2022-002_002-003_SPEAKER_00;example;NOUN;3;oOo;oOo;oOo;[17, 32, 22.3];ooO;oOo;oOo;[111.92299013965196, 108.66228387870973, 117.71823508211787];[10, 1, 45];[57.68362277181578, 58.14433429651835, 55.996945685645926];[40, 47, 21];[0.029999999999997584, 0.05000000000000071, 0.029999999999997584];[1, 48, 1];115.15197855315321;119.45185205218634;2.2676407350374035;False;31.28;31.59;dec2022-002_002-003_SPEAKER_00_7.TextGrid;Uo9RMh6
dec2022-002_002-003_SPEAKER_00;hours;NOUN;2;Oo;Oo;Oo;[68, 60.3];Oo;oO;Oo;[119.098671772391, 115.57342540906879];[55, 35];[59.46842583024708, 59.731031231660786];[60, 63];[0.18999999999999773, 0.14999999999999858];[89, 83];114.05990942633822;117.31747955476311;0.9526148420840789;False;32.28;32.78;dec2022-002_002-003_SPEAKER_00_7.TextGrid;7Du9eXy
dec2022-002_002-003_SPEAKER_00;prepare;VERB;2;oO;oO;oO;[41, 57.3];Oo;oO;oO;[126.35778139670342, 118.44749484328723];[81, 50];[54.94249222304529, 58.77017808112125];[14, 51];[0.030000000000001137, 0.10000000000000142];[28, 71];116.79304586519152;121.26848015910878;1.2708564894532568;False;33.49;33.95;dec2022-002_002-003_SPEAKER_00_7.TextGrid;IplB0wx
dec2022-002_002-003_SPEAKER_00;exams;NOUN;2;oO;oO;oO;[48.3, 56];oO;oO;oO;[116.74297518781873, 117.39692224124263];[40, 43];[56.962478699129925, 57.841286069948396];[34, 44];[0.10000000000000142, 0.13000000000000256];[71, 81];114.45846251606325;118.43701581954491;1.0845174436932177;False;34.17;34.77;dec2022-002_002-003_SPEAKER_00_7.TextGrid;5VnZZv7
dec2022-002_002-003_SPEAKER_00;about;ADP;2;oO;oO;oO;[33.7, 64.7];oO;oO;oO;[123.35678756181181, 125.37335192794943];[73, 79];[44.53669535713213, 56.98580538042568];[0, 34];[0.030000000000001137, 0.13000000000000256];[28, 81];122.3135336605796;134.15933923487546;4.097963965134218;False;35.85;36.28;dec2022-002_002-003_SPEAKER_00_7.TextGrid;AqTToYA
dec2022-002_002-003_SPEAKER_01;believe;VERB;2;oO;oO;oO;[64.7, 89];oO;oO;oO;[218.16364856180118, 224.82937682162566];[68, 77];[59.84640777143287, 63.84705810212165];[88, 99];[0.040000000000000036, 0.15000000000000036];[38, 91];221.2529247309087;227.0692897966343;1.2945744092461218;True;3.35;3.77;dec2022-002_002-003_SPEAKER_01_0.TextGrid;UAq6KKi
dec2022-002_002-003_SPEAKER_01;implement;VERB;3;Ooo;Ooo;Ooo;[66.3, 54.3, 52.7];Ooo;Ooo;Ooo;[219.15937329729394, 212.5215274174481, 208.43459101620527];[69, 60, 55];[57.20208577442756, 56.91404261785432, 55.11424453712829];[68, 65, 48];[0.0600000000000005, 0.040000000000000036, 0.05000000000000071];[62, 38, 55];206.89262339198118;212.70775741615336;2.188933380631556;False;4.1;4.56;dec2022-002_002-003_SPEAKER_01_0.TextGrid;8WFceaF
dec2022-002_002-003_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;oooO;[38, 32.3, 42.3, 59];Oooo;oooO;oooO;[224.79445082653717, 208.7353723696937, 203.46479582297027, 215.52906162818462];[77, 55, 47, 64];[53.094266825502245, 53.57948817786403, 53.91238086368039, 55.57080895415934];[24, 29, 31, 51];[0.03000000000000025, 0.03000000000000025, 0.04999999999999982, 0.0600000000000005];[13, 13, 49, 62];204.3535901329041;234.05308577995407;11.080750947808045;False;4.56;5.03;dec2022-002_002-003_SPEAKER_01_0.TextGrid;iIzd9Uq
dec2022-002_002-003_SPEAKER_01;classroom;NOUN;2;Oo;Oo;oO;[63.3, 88];oO;oO;oO;[216.39850592880467, 272.3099934751073];[65, 97];[57.38970983848851, 60.70170074255558];[70, 93];[0.05000000000000071, 0.08000000000000007];[55, 74];270.9864336596965;273.2856317992308;0.7413288414950024;False;5.38;5.89;dec2022-002_002-003_SPEAKER_01_0.TextGrid;JsSSCEb
