spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;deb;fin;file;ID
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[14.3, 29.3];oO;oO;oO;[192.33484519485893, 201.25594605802235];[3, 4];[70.25708430185009, 71.31579420056457];[7, 11];[0.1570614069890226, 0.22293859301097996];[33, 73];50.352;50.732;dec2022-003_014-006_SPEAKER_00_1.TextGrid;yDEzGmE
dec2022-003_014-006_SPEAKER_00;really;ADV;2;Oo;Oo;oO;[51.3, 52.3];oO;oO;Oo;[235.380870095866, 240.6736391173291];[60, 72];[73.83868399370726, 73.95891284797632];[28, 29];[0.2073568299705526, 0.1926431700294473];[66, 56];2.91;3.31;dec2022-003_014-006_SPEAKER_00_2.TextGrid;hUtodOk
dec2022-003_014-006_SPEAKER_00;long-term;ADJ+PUNCT+NOUN;2;OO;OO;oO;[61, 70.3];oO;oO;oO;[225.44687812990227, 232.2732270775591];[32, 47];[76.37997155809983, 76.87364706999769];[63, 69];[0.2505611768232696, 0.3304388231767308];[88, 95];3.63;4.211;dec2022-003_014-006_SPEAKER_00_2.TextGrid;EwB08RH
dec2022-003_014-006_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[18.3, 40.7];Oo;oO;oO;[224.81357973525533, 211.67501202395792];[30, 8];[73.11172154860336, 74.09859039970206];[21, 32];[0.08651371350917092, 0.23348628649082936];[4, 82];4.851;5.171;dec2022-003_014-006_SPEAKER_00_2.TextGrid;LwnOouC
dec2022-003_014-006_SPEAKER_00;money;NOUN;2;Oo;Oo;oO;[41.3, 53];Oo;oO;oO;[273.5259576292882, 273.4170306824484];[96, 95];[73.16799392134277, 74.28763389362543];[23, 35];[0.09147359138727307, 0.1495264086127266];[5, 29];6.591;6.832;dec2022-003_014-006_SPEAKER_00_2.TextGrid;YyJbgyQ
dec2022-003_014-006_SPEAKER_00;hire;VERB;2;Oo;Oo;Oo;[39, 34.3];Oo;Oo;Oo;[219.46829968231228, 218.66575002342177];[18, 15];[76.16916764285565, 75.7903808676719];[57, 50];[0.17386269836143953, 0.16613730163856033];[42, 38];13.594;13.934;dec2022-003_014-006_SPEAKER_00_2.TextGrid;Wru7a9Q
dec2022-003_014-006_SPEAKER_00;teachers;NOUN;2;Oo;Oo;oO;[45, 64];oO;Oo;oO;[240.24222880599362, 262.62698146897947];[71, 93];[73.96455621034892, 73.7664764888415];[30, 27];[0.16133528543281273, 0.21866471456718806];[34, 72];14.815;15.195;dec2022-003_014-006_SPEAKER_00_2.TextGrid;8u4zchC
dec2022-003_014-006_SPEAKER_00;helpful;ADJ;2;Oo;Oo;oO;[55, 73];Oo;oO;oO;[253.17345797544039, 247.29979723534234];[87, 79];[73.08188060778859, 76.32610240936017];[21, 61];[0.19270371150481225, 0.22829628849518713];[57, 79];17.036;17.457;dec2022-003_014-006_SPEAKER_00_2.TextGrid;isWYgAr
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;Oo;[48, 46];Oo;oO;Oo;[225.2090206079787, 222.74301880156924];[31, 24];[74.90295223819457, 75.22579117601832];[38, 43];[0.22505687939841224, 0.21594312060159027];[75, 71];20.862;21.303;dec2022-003_014-006_SPEAKER_00_2.TextGrid;VI93UJ0
dec2022-003_014-006_SPEAKER_00;better;ADJ;2;Oo;Oo;oO;[36, 63.3];oO;oO;oO;[231.4881526479687, 242.0043215103142];[46, 73];[75.81637250440896, 78.48210833895067];[51, 82];[0.11712555282127823, 0.1628744471787229];[11, 35];22.345;22.625;dec2022-003_014-006_SPEAKER_00_2.TextGrid;3KvDEqO
dec2022-003_014-006_SPEAKER_00;themselves;PRON;2;oO;oO;oO;[13.3, 48.3];oO;Oo;oO;[213.25974904249068, 230.24049534246598];[8, 42];[71.57489959398143, 70.61171567700853];[12, 10];[0.13476970530773613, 0.28623029469226324];[20, 93];23.206;23.627;dec2022-003_014-006_SPEAKER_00_2.TextGrid;47PQIBm
dec2022-003_014-006_SPEAKER_00;especially;ADV;3;oOo/oOoo;oOo;Ooo;[68.7, 34.7, 30];oOo;Ooo;Ooo;[235.6723995810119, 237.02512839062675, 230.4474760913308];[62, 65, 42];[77.41062015267806, 73.69875219427503, 73.04502206354785];[76, 26, 20];[0.20908297173046364, 0.12225827515119292, 0.14865875311834031];[68, 13, 28];24.789;25.269;dec2022-003_014-006_SPEAKER_00_2.TextGrid;q2hDN06
dec2022-003_014-006_SPEAKER_00;constantly;ADV;3;Ooo;Ooo;oOo;[49.3, 71.7, 39.7];oOo;oOo;oOo;[238.76852960025047, 243.86906557032205, 232.72897376516116];[68, 76, 49];[74.2468997201771, 77.96627754919938, 72.72161317419373];[34, 80, 18];[0.17882388266028926, 0.1963976459528567, 0.185778471386854];[46, 59, 52];26.872;27.433;dec2022-003_014-006_SPEAKER_00_2.TextGrid;660lSMO
dec2022-003_014-006_SPEAKER_00;actually;ADV;2;Oooo/Oo/Ooo;Oo;Oo;[49, 42];Oo;Oo;Oo;[224.1276545869405, 223.45670165567867];[28, 26];[73.02133505227287, 70.54946004899028];[20, 9];[0.7129650885404857, 0.26903491145951364];[99, 91];30.317;31.299;dec2022-003_014-006_SPEAKER_00_2.TextGrid;heVctpW
dec2022-003_014-006_SPEAKER_00;helping;VERB;2;Oo;Oo;Oo;[70.3, 69.7];Oo;Oo;oO;[250.02548011458276, 248.07233183935296];[84, 81];[77.9458524561624, 76.82580184625334];[79, 68];[0.18003877782551214, 0.20096122217448453];[48, 60];31.739;32.12;dec2022-003_014-006_SPEAKER_00_2.TextGrid;0j3s2KX
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[21.3, 56];oO;oO;oO;[226.06175362851968, 235.28937721836994];[33, 59];[70.1010964216795, 73.69731052173849];[6, 26];[0.14493774683892013, 0.23506225316108242];[25, 83];32.521;32.901;dec2022-003_014-006_SPEAKER_00_2.TextGrid;YUAhbxj
dec2022-003_014-006_SPEAKER_00;different;ADJ;2;Ooo/Oo;Oo;oO;[58, 80];Oo;oO;oO;[258.0193092393943, 248.6109301356848];[90, 82];[75.444329698322, 76.54418194624894];[47, 66];[0.16567963340573177, 0.2753203665942685];[37, 92];3.053;3.494;dec2022-003_014-006_SPEAKER_00_3.TextGrid;2xzHhQp
dec2022-003_014-006_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[10.7, 41];Oo;oO;oO;[216.70959528440764, 211.25691830622807];[11, 7];[72.34215541101025, 74.03615955117786];[15, 31];[0.09910421172779582, 0.24089578827220404];[6, 85];6.735;7.075;dec2022-003_014-006_SPEAKER_00_4.TextGrid;Xpk1iMj
dec2022-003_014-006_SPEAKER_00;measures;NOUN;2;Oo;Oo;Oo;[58.7, 45];Oo;Oo;oO;[235.93588540961875, 215.91247996248532];[63, 9];[75.73594380789501, 74.66615815043926];[50, 37];[0.20475680595360402, 0.2562431940463963];[63, 89];10.077;10.538;dec2022-003_014-006_SPEAKER_00_4.TextGrid;3bGn6GH
dec2022-003_014-006_SPEAKER_00;system;NOUN;2;Oo;Oo;oO;[16, 38.3];oO;oO;oO;[222.97689837667582, 226.72043474121128];[24, 34];[70.11671548253021, 75.0983277695566];[7, 41];[0.13190849277411765, 0.1680915072258813];[17, 40];12.239;12.539;dec2022-003_014-006_SPEAKER_00_4.TextGrid;iVn1Ubv
dec2022-003_014-006_SPEAKER_00;working;VERB;2;Oo;Oo;oO;[41.7, 43.3];Oo;Oo;oO;[235.15163282682647, 223.5753910549936];[57, 27];[73.13876086529702, 72.57997149772723];[22, 17];[0.1754713970012869, 0.24452860299871304];[46, 86];13.1;13.52;dec2022-003_014-006_SPEAKER_00_4.TextGrid;61lZMCs
dec2022-003_014-006_SPEAKER_00;cyber;NOUN;2;Oo;Oo;oO;[65, 72.3];oO;oO;Oo;[228.1083209875189, 237.69045445634822];[38, 67];[77.58416541528774, 80.66117515378087];[77, 95];[0.230876315384549, 0.19012368461545037];[80, 55];22.287;22.708;dec2022-003_014-006_SPEAKER_00_4.TextGrid;T2rNrc5
dec2022-003_014-006_SPEAKER_00;actually;ADV;2;Oooo/Oo/Ooo;Oo;oO;[44, 74.3];oO;oO;oO;[227.42221261921026, 253.62010708462182];[36, 88];[75.61309965312509, 77.20846026406774];[49, 73];[0.1788462245278808, 0.20215377547211943];[47, 62];33.436;33.817;dec2022-003_014-006_SPEAKER_00_4.TextGrid;GnhB0OB
dec2022-003_014-006_SPEAKER_00;programs;NOUN;2;Oo;Oo;oO;[55.3, 85.3];oO;oO;oO;[239.8924430106948, 248.03198477410794];[70, 81];[77.34013919847857, 78.66027856806744];[75, 85];[0.13710058343911413, 0.26289941656089155];[21, 90];34.157;34.557;dec2022-003_014-006_SPEAKER_00_4.TextGrid;QdAh8Jw
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[59.7, 75];Oo;oO;oO;[241.53100348475385, 240.43187613115322];[72, 71];[77.09552866648002, 78.51355124274156];[71, 83];[0.16315794534570927, 0.2168420546542933];[36, 71];36.579;36.959;dec2022-003_014-006_SPEAKER_00_4.TextGrid;kYD34at
dec2022-003_014-006_SPEAKER_00;control;VERB;2;oO;oO;oO;[42.3, 81.3];oO;OO;oO;[222.48226872883123, 261.42001386464057];[23, 92];[79.00926413658551, 79.04665213941347];[86, 86];[0.1320865029940279, 0.20891349700597317];[18, 66];37.539;37.88;dec2022-003_014-006_SPEAKER_00_4.TextGrid;86p9xZk
dec2022-003_014-006_SPEAKER_00;themselves;PRON;2;oO;oO;oO;[44, 70.3];Oo;oO;oO;[276.63822039065894, 246.10090749522385];[97, 78];[73.20272388541451, 75.003171881945];[23, 39];[0.12148204817177088, 0.2985179518282308];[12, 94];37.92;38.34;dec2022-003_014-006_SPEAKER_00_4.TextGrid;e1IouyI
dec2022-003_014-006_SPEAKER_00;handling;NOUN;2;Oo/Ooo;Oo;oO;[51.3, 67.3];oO;oO;oO;[260.76108218030356, 263.080158741661];[91, 94];[74.38785150355203, 74.98747500810222];[36, 39];[0.14680916100297736, 0.21319083899702207];[27, 69];40.982;41.342;dec2022-003_014-006_SPEAKER_00_4.TextGrid;IC602sl
dec2022-003_014-006_SPEAKER_00;happens;VERB;2;Oo;Oo;oO;[38, 66.3];oO;oO;oO;[233.5248165055131, 233.65240258711833];[52, 53];[75.84525482845363, 78.07820382917166];[52, 81];[0.11284555525318041, 0.20715444474681988];[10, 65];43.224;43.544;dec2022-003_014-006_SPEAKER_00_4.TextGrid;3dTAYOS
dec2022-003_014-006_SPEAKER_00;really;ADV;2;Oo;Oo;oO;[51.7, 62.7];oO;Oo;oO;[246.65182295131365, 291.09097296113487];[78, 98];[77.46629810499178, 77.31222413099988];[76, 75];[0.0705661526431669, 0.12943384735683594];[1, 15];56.153;56.353;dec2022-003_014-006_SPEAKER_00_4.TextGrid;2et7U94
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[54, 72.7];Oo;oO;oO;[238.76765719013645, 235.55331983496293];[68, 61];[74.17867272260848, 77.21061173999242];[33, 73];[0.20158790528349613, 0.2384120947165016];[61, 84];57.174;57.614;dec2022-003_014-006_SPEAKER_00_4.TextGrid;ejoaoFf
dec2022-003_014-006_SPEAKER_00;understand;VERB;3;ooO;ooO;oOo;[50.3, 75.7, 56.3];oOo;oOo;ooO;[239.15494102045324, 248.80965282079308, 220.7735203447808];[69, 82, 19];[77.95990005231377, 78.61981269277375, 76.08043059533354];[79, 85, 55];[0.08565907858948663, 0.2010140279376671, 0.3333268934728437];[3, 60, 95];58.975;59.595;dec2022-003_014-006_SPEAKER_00_4.TextGrid;BODXTov
dec2022-003_014-006_SPEAKER_00;future;ADJ;2;Oo;Oo;oO;[26.7, 49.7];oO;oO;oO;[234.90864272264815, 247.1385869738628];[57, 79];[59.62108773558084, 74.50424363066843];[1, 36];[0.13821409102402527, 0.1617859089759719];[22, 34];64.358;64.658;dec2022-003_014-006_SPEAKER_00_4.TextGrid;WunRrQY
dec2022-003_014-006_SPEAKER_00;consequences;NOUN;4;Oooo;Oooo;Oooo;[63.7, 60.3, 34, 41.7];Oooo;Oooo;oooO;[251.81448702251546, 237.44722740220396, 107.85488319619806, 227.77747002687678];[86, 66, 0, 37];[80.40146678693435, 79.64445004535564, 75.81675531217302, 72.56132040655498];[94, 91, 52, 16];[0.11843216641509002, 0.14386276063501668, 0.1815568680931392, 0.21714820485675546];[11, 24, 50, 72];77.845;78.506;dec2022-003_014-006_SPEAKER_00_4.TextGrid;kjdBObw
dec2022-003_014-006_SPEAKER_00;harmful;ADJ;2;Oo;Oo;oO;[35.3, 49];oO;Oo;oO;[218.97923434389708, 228.7277712944344];[17, 39];[75.25523152119851, 74.19452392931301];[44, 34];[0.17520693692260636, 0.22479306307739932];[45, 74];79.466;79.866;dec2022-003_014-006_SPEAKER_00_4.TextGrid;499yt5r
dec2022-003_014-006_SPEAKER_00;control;VERB;2;oO;oO;oO;[14.3, 26.3];Oo;Oo;oO;[210.41020248219945, 111.47659292537402];[6, 1];[71.71996602945597, 70.32995329802391];[13, 8];[0.14465109771349205, 0.21534890228650738];[24, 70];80.807;81.167;dec2022-003_014-006_SPEAKER_00_4.TextGrid;I0NtFh6
dec2022-003_014-006_SPEAKER_00;prevent;VERB;2;oO;oO;oO;[5, 24];Oo;oO;oO;[191.29070343518714, 114.15604726605623];[2, 1];[68.68074737903319, 69.66198600994181];[3, 4];[0.11096269645464929, 0.2090373035453439];[10, 67];82.308;82.628;dec2022-003_014-006_SPEAKER_00_4.TextGrid;scGRLGd
dec2022-003_014-006_SPEAKER_00;using;VERB;2;Oo;Oo;oO;[57.3, 60];oO;Oo;oO;[253.40577755441737, 263.11798959459446];[88, 94];[78.5936259932328, 77.0939179953608];[84, 70];[0.0699998901363239, 0.13000010986367627];[0, 16];7.854;8.054;dec2022-003_014-006_SPEAKER_00_5.TextGrid;E5rr5ZY
dec2022-003_014-006_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[34, 23.7, 26.7, 45.3];oooO;Oooo;ooOo;[223.96168143756393, 216.24291203901907, 221.0635064721369, 269.8619896220654];[27, 10, 20, 95];[76.61908597262891, 75.07800645255712, 74.18683460858301, 73.72930335892694];[66, 40, 33, 27];[0.11012762840184998, 0.13661693243796158, 0.1482951182624923, 0.12496032089769749];[9, 21, 27, 14];8.094;8.614;dec2022-003_014-006_SPEAKER_00_5.TextGrid;0vKApqs
dec2022-003_014-006_SPEAKER_00;sometimes;ADV;2;oO/Oo;;Oo;[72.3, 67];Oo;Oo;oO;[249.79097987549991, 233.81160021217363];[83, 53];[80.32462858283199, 75.9777841135705];[93, 54];[0.1723511211420643, 0.288648878857936];[41, 94];9.094;9.555;dec2022-003_014-006_SPEAKER_00_5.TextGrid;6yufj83
dec2022-003_014-006_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[21.7, 49.7];oO;oO;oO;[218.44237536633122, 230.15404929192582];[15, 41];[75.21606098346109, 79.07853150882707];[42, 88];[0.10518701769785821, 0.13481298230214023];[8, 20];11.976;12.216;dec2022-003_014-006_SPEAKER_00_5.TextGrid;ao5rwN2
dec2022-003_014-006_SPEAKER_00;standard;ADJ;2;Oo;Oo;oO;[66.7, 73.7];Oo;oO;oO;[231.7083910044652, 225.82808598880513];[47, 33];[77.23510455869972, 79.64294992088786];[74, 91];[0.22999344684529532, 0.3510065531547042];[79, 97];12.396;12.977;dec2022-003_014-006_SPEAKER_00_5.TextGrid;HCsUNe4
dec2022-003_014-006_SPEAKER_00;learning;VERB;2;Oo;Oo;oO;[30, 68.7];oO;oO;oO;[210.62686816259279, 251.50707456999288];[7, 85];[75.05943310633755, 75.43475271806317];[40, 46];[0.17465809670468246, 0.2253419032953179];[43, 75];14.978;15.378;dec2022-003_014-006_SPEAKER_00_5.TextGrid;d0w0xGS
dec2022-003_014-006_SPEAKER_00;because;SCONJ;2;oO/oo;oo;Oo;[28.3, 24.3];Oo;Oo;oO;[216.729824108503, 201.458967692471];[12, 5];[77.11054138157357, 73.29445368170127];[71, 24];[0.08509843970652398, 0.17490156029347403];[2, 44];16.239;16.499;dec2022-003_014-006_SPEAKER_00_5.TextGrid;BS41ZKi
dec2022-003_014-006_SPEAKER_00;format;NOUN;2;Oo;Oo;Oo;[61, 56.7];oO;Oo;Oo;[230.50790263025104, 233.05118673463662];[43, 50];[76.33513460265208, 76.333552335235];[63, 62];[0.22696693638123477, 0.19303306361876338];[77, 58];22.983;23.403;dec2022-003_014-006_SPEAKER_00_5.TextGrid;Lzu9vwq
dec2022-003_014-006_SPEAKER_00;before;ADV;2;oO/oO;oO;oO;[17.7, 76.7];oO;oO;oO;[215.9513052968163, 235.28085329019999];[10, 58];[71.864053663742, 80.62700167831844];[13, 94];[0.15301826311675626, 0.22698173688324275];[30, 78];23.643;24.023;dec2022-003_014-006_SPEAKER_00_5.TextGrid;Bjd6lL4
dec2022-003_014-006_SPEAKER_00;paper;NOUN;2;Oo;Oo;oO;[28.3, 65.3];oO;oO;Oo;[218.6972494305609, 239.6755766625813];[16, 69];[72.92151995840017, 81.05788828530197];[19, 95];[0.18330019381094687, 0.156699806189053];[50, 32];24.584;24.924;dec2022-003_014-006_SPEAKER_00_5.TextGrid;5IAdbGt
dec2022-003_014-006_SPEAKER_00;standard;ADJ;2;Oo;Oo;Oo;[80, 56.7];Oo;Oo;Oo;[244.68081462617337, 224.09727910523748];[77, 28];[84.74189674106609, 82.1198585430008];[99, 98];[0.2059634260254164, 0.17503657397458383];[64, 44];28.407;28.788;dec2022-003_014-006_SPEAKER_00_5.TextGrid;jwvZuSZ
dec2022-003_014-006_SPEAKER_00;papers;NOUN;2;Oo;Oo;oO;[62, 79.3];oO;oO;oO;[227.90805544688706, 235.92801148463];[37, 62];[79.87717268044433, 82.06280814051917];[92, 98];[0.19284316025034443, 0.2271568397496555];[57, 78];6.11;6.53;dec2022-003_014-006_SPEAKER_00_6.TextGrid;QU353ag
dec2022-003_014-006_SPEAKER_00;sometimes;ADV;2;oO/Oo;;oO;[56.7, 63];oO;Oo;oO;[226.9642677605267, 229.23433523346324];[36, 39];[77.8137137719589, 76.24216900920388];[78, 59];[0.19190063879229946, 0.2680993612077014];[56, 91];9.671;10.131;dec2022-003_014-006_SPEAKER_00_6.TextGrid;0NflKBp
dec2022-003_014-006_SPEAKER_00;harmful;ADJ;2;Oo;Oo;Oo;[58.7, 54.7];Oo;oO;Oo;[235.52539091961106, 234.01898323452954];[60, 55];[75.46329403152814, 76.165406020981];[48, 56];[0.21087635697309892, 0.18912364302689966];[68, 53];19.553;19.953;dec2022-003_014-006_SPEAKER_00_6.TextGrid;yeQYCWH
dec2022-003_014-006_SPEAKER_00;controlled;VERB;2;oO;oO;oO;[63.7, 78.7];oO;oO;oO;[233.22994737004015, 234.69657092502672];[51, 56];[79.04988071270789, 79.72649882942603];[87, 92];[0.18957780273997216, 0.2504221972600291];[53, 88];21.093;21.533;dec2022-003_014-006_SPEAKER_00_6.TextGrid;4c1wTqZ
dec2022-003_014-006_SPEAKER_00;teachers;NOUN;2;Oo;Oo;oO;[13.3, 57.3];oO;oO;oO;[209.53305816844664, 233.5376138456153];[5, 52];[69.63607517082264, 76.2066904854669];[4, 58];[0.156476437744427, 0.20352356225557244];[31, 62];23.354;23.714;dec2022-003_014-006_SPEAKER_00_6.TextGrid;cczppc9
dec2022-003_014-006_SPEAKER_00;people;NOUN;2;Oo;Oo;Oo;[70.3, 69];Oo;oO;oO;[250.21539980266633, 241.60958431996812];[84, 73];[81.70474364300952, 81.87779891615426];[96, 97];[0.155095167097679, 0.1659048329023216];[31, 37];4.637;4.958;dec2022-003_014-006_SPEAKER_00_7.TextGrid;9oipECn
dec2022-003_014-006_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[73, 84.7];oO;Oo;oO;[243.58362454623582, 256.6939551139956];[76, 89];[79.56787562198477, 78.59748534843607];[89, 84];[0.18957797514256303, 0.23142202485743724];[54, 81];6.701;7.122;dec2022-003_014-006_SPEAKER_00_7.TextGrid;5HdN2L2
dec2022-003_014-006_SPEAKER_01;control;VERB;2;oO;oO;Oo;[72.7, 68];Oo;oO;Oo;[230.11904266574194, 227.3533715465602];[61, 56];[73.69230860896431, 74.1059470575631];[63, 68];[0.3115680345264549, 0.22843196547354516];[94, 80];4.974;5.514;dec2022-003_014-006_SPEAKER_01_0.TextGrid;aYVXNvP
dec2022-003_014-006_SPEAKER_01;student;NOUN;2;Oo;Oo;oO;[60, 72.3];Oo;oO;oO;[241.59179516294088, 230.74065634078252];[80, 64];[70.66250241647336, 74.68659789500988];[30, 76];[0.20347318560014038, 0.21652681439985955];[70, 77];6.495;6.915;dec2022-003_014-006_SPEAKER_01_0.TextGrid;mjxSTXg
dec2022-003_014-006_SPEAKER_01;laptop;NOUN;2;Oo;Oo;oO;[29.3, 69.7];oO;oO;oO;[200.27392023758821, 239.3161501734282];[11, 77];[69.06613990683994, 72.34279968420107];[17, 48];[0.183484222880125, 0.23651577711987493];[60, 84];9.738;10.158;dec2022-003_014-006_SPEAKER_01_0.TextGrid;wqVN4jz
dec2022-003_014-006_SPEAKER_01;create;VERB;2;oO;oO;Oo;[84.3, 68.7];oO;Oo;Oo;[230.30992824326236, 377.8316037883431];[62, 99];[77.57833367962084, 69.6805627310064];[95, 22];[0.31816139368221563, 0.2428386063177843];[96, 85];12.6;13.161;dec2022-003_014-006_SPEAKER_01_0.TextGrid;kXamn2l
dec2022-003_014-006_SPEAKER_01;distraction;NOUN;3;oOo;oOo;oOo;[32.3, 80, 64.3];ooO;oOo;oOo;[209.17960686701934, 237.60073117692673, 248.4172142272725];[19, 74, 85];[67.3691884936597, 74.85360895494294, 70.99810104906109];[4, 78, 34];[0.21218482008145045, 0.2566280627971622, 0.21218711712138827];[74, 88, 74];13.401;14.082;dec2022-003_014-006_SPEAKER_01_0.TextGrid;YRpv5aT
dec2022-003_014-006_SPEAKER_01;really;ADV;2;Oo;Oo;oO;[32, 40];Oo;Oo;oO;[217.9688666473391, 213.49642688734616];[37, 25];[72.84350088303623, 67.52866116154844];[54, 5];[0.09004829427498962, 0.2699517057250098];[5, 90];24.832;25.192;dec2022-003_014-006_SPEAKER_01_0.TextGrid;VoqiFK4
dec2022-003_014-006_SPEAKER_01;system;NOUN;2;Oo;Oo;oO;[30, 48.3];oO;oO;oO;[217.1831425475233, 230.64301485834537];[34, 63];[69.39760878690396, 71.02919513098259];[19, 35];[0.15339562109980065, 0.16760437890020086];[37, 47];26.813;27.134;dec2022-003_014-006_SPEAKER_01_0.TextGrid;nGFp9SU
dec2022-003_014-006_SPEAKER_01;provide;VERB;2;oO;oO;Oo;[55.3, 54];Oo;Oo;oO;[224.00138620632015, 213.55840577759213];[49, 26];[75.71661620271867, 72.35144211059799];[84, 49];[0.14794670586741232, 0.2530532941325877];[33, 87];0.089;0.49;dec2022-003_014-006_SPEAKER_01_1.TextGrid;yw5xVUe
dec2022-003_014-006_SPEAKER_01;because;SCONJ;2;oO/oo;oo;Oo;[62.3, 55];Oo;Oo;oO;[213.32089405262118, 212.55296112253686];[25, 24];[73.94267494109803, 71.8901047781796];[67, 43];[0.3140945601822809, 0.4869054398177193];[95, 98];3.393;4.194;dec2022-003_014-006_SPEAKER_01_1.TextGrid;zCndYYG
dec2022-003_014-006_SPEAKER_01;teacher;NOUN;2;Oo;Oo;oO;[12.7, 18];OO;oO;oO;[102.77390754738474, 100.86720645065459];[2, 2];[64.6029332183295, 66.55833283065807];[1, 2];[0.15000810157802213, 0.16999189842197815];[35, 50];8.52;8.84;dec2022-003_014-006_SPEAKER_01_1.TextGrid;VqfrOJT
dec2022-003_014-006_SPEAKER_01;professors;NOUN;3;oOo;oOo;ooO;[38.3, 22.7, 62.7];ooO;ooO;ooO;[220.65217480381338, 219.52611728579225, 221.89456366436642];[42, 41, 46];[72.68746689043334, 64.66130908253893, 76.11288564711043];[52, 1, 87];[0.12751221825631198, 0.138172880934313, 0.17531490080937573];[21, 26, 55];7.616;8.057;dec2022-003_014-006_SPEAKER_01_2.TextGrid;kRVdnCe
dec2022-003_014-006_SPEAKER_01;technologies;NOUN;4;oOoo;oOoo;oooO;[10, 20.7, 12.7, 45.7];oooO;oooO;oooO;[97.37763537375321, 208.21096659171445, 208.7746745220406, 231.23554364576742];[1, 17, 18, 65];[67.92676890301534, 69.12535139603119, 68.08736162250493, 69.71037087025883];[8, 18, 9, 22];[0.12708359397674052, 0.1394422798032391, 0.10457428597864649, 0.16989984024137428];[21, 27, 11, 50];8.977;9.518;dec2022-003_014-006_SPEAKER_01_2.TextGrid;zhplEKE
dec2022-003_014-006_SPEAKER_01;teachers;NOUN;2;Oo;Oo;oO;[69.7, 70.3];Oo;oO;oO;[239.61801336715615, 213.6816901360289];[78, 26];[73.63273378037354, 76.90867749213554];[62, 92];[0.20237782754751346, 0.2976221724524865];[69, 93];0.089;0.589;dec2022-003_014-006_SPEAKER_01_3.TextGrid;xGoAK2u
dec2022-003_014-006_SPEAKER_01;color;NOUN;2;Oo;Oo;oO;[5, 16.7];OO;OO;oO;[107.06259101245526, 105.43792247773435];[4, 4];[66.93034187738921, 66.92216588914111];[3, 3];[0.09886587394137347, 0.16113412605862654];[8, 43];1.65;1.91;dec2022-003_014-006_SPEAKER_01_3.TextGrid;BKC4jhu
dec2022-003_014-006_SPEAKER_01;system;NOUN;2;Oo;Oo;oO;[22.3, 53];oO;oO;oO;[221.07257051203706, 228.28858624776717];[43, 58];[67.19938771920788, 73.63821789388533];[4, 63];[0.12560451714465892, 0.1543954828553411];[20, 38];1.95;2.23;dec2022-003_014-006_SPEAKER_01_3.TextGrid;YI2dXgJ
dec2022-003_014-006_SPEAKER_01;about;ADP;2;oO;oO;Oo;[56.3, 41.3];Oo;Oo;oO;[211.06168166185563, 195.50556555917777];[22, 9];[72.3634883677296, 69.04863983417455];[50, 17];[0.37687956016950963, 0.4631204398304902];[97, 98];8.973;9.813;dec2022-003_014-006_SPEAKER_01_3.TextGrid;U1vC2eW
dec2022-003_014-006_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[26, 58.3];oO;oO;oO;[216.73284378103457, 221.22543653345446];[32, 44];[71.00700227732047, 77.67994895286414];[34, 95];[0.10853309399260525, 0.15146690600739277];[12, 36];17.916;18.176;dec2022-003_014-006_SPEAKER_01_3.TextGrid;7cOx7eB
dec2022-003_014-006_SPEAKER_01;install;VERB;2;oO;oO;Oo;[48.7, 40.3];Oo;Oo;Oo;[204.68212079542042, 197.84550984000225];[15, 11];[70.90013185186372, 69.81710069492898];[32, 24];[0.49081834520739775, 0.24918165479260068];[99, 86];18.617;19.357;dec2022-003_014-006_SPEAKER_01_3.TextGrid;YESX6IU
dec2022-003_014-006_SPEAKER_01;computers;NOUN;3;oOo;oOo;ooO;[29.3, 50.3, 85.3];ooO;ooO;ooO;[200.87306798010113, 226.5297233423632, 248.5789028519837];[12, 53, 86];[70.7836671235516, 72.86905606825994, 76.21985535100242];[31, 54, 88];[0.164120128123578, 0.16181704368622007, 0.2340628281902042];[45, 44, 82];21.098;21.658;dec2022-003_014-006_SPEAKER_01_3.TextGrid;txqnAtb
dec2022-003_014-006_SPEAKER_01;pupil;NOUN;2;Oo;Oo;oO;[60, 65.7];oO;OO;Oo;[235.66081764736634, 274.38530099921707];[71, 96];[73.05691209992597, 73.01417039581845];[55, 55];[0.17314300537410787, 0.16685699462589199];[54, 46];23.879;24.219;dec2022-003_014-006_SPEAKER_01_3.TextGrid;Idrxfdb
