spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[24.7, 38.3];oO;Oo;Oo;[165.90892091527274, 255.17085989663488];[20, 92];[67.74602948419925, 66.55231874586309];[11, 7];[0.04999999999999982, 0.03000000000000025];[43, 16];251.21241028454455;261.8568697830023;5.053744913991259;False;5.93;6.49;jan2023-401_120-034_SPEAKER_00_0.TextGrid;xllUvMN
jan2023-401_120-034_SPEAKER_00;about;ADP;2;oO;oO;oO;[51.3, 54];Oo;oO;oO;[204.86520651617317, 201.16282270072767];[64, 56];[74.10094810901799, 74.66310185922875];[45, 55];[0.05000000000000071, 0.0600000000000005];[45, 51];200.31396374731042;202.06095181640612;0.6119809147239615;True;11.16;11.33;jan2023-401_120-034_SPEAKER_00_0.TextGrid;ODE8bfX
jan2023-401_120-034_SPEAKER_00;prevent;VERB;2;oO;oO;oO;[26, 70.7];oO;oO;oO;[190.07824954578103, 199.37257780436838];[40, 54];[72.57665262967457, 75.96413914626068];[31, 64];[0.03, 0.31000000000000005];[7, 94];190.87605081333132;207.54103975952705;4.896054624624242;False;0.0;2.0;jan2023-401_120-034_SPEAKER_00_1.TextGrid;EoYpzjC
jan2023-401_120-034_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[18.7, 27];Oo;Oo;oO;[185.15785820622185, 179.82699341179912];[32, 27];[67.17556895296636, 65.91391267456059];[8, 5];[0.03000000000000025, 0.06000000000000005];[16, 49];177.31419719896445;186.96964993163635;3.230773805802738;True;2.0;2.26;jan2023-401_120-034_SPEAKER_00_1.TextGrid;B5Vlj8P
jan2023-401_120-034_SPEAKER_00;disagree;VERB;3;ooO;ooO;ooO;[28.7, 12.3, 30.3];Ooo;Ooo;ooO;[176.73208970309824, 174.8891824189367, 125.12664004419004];[26, 24, 11];[69.43469879122267, 66.68080333836649, 68.51091123755664];[17, 7, 14];[0.04999999999999982, 0.029999999999999805, 0.10000000000000009];[43, 6, 66];96.31244275382643;196.1436263029989;44.79479329789069;True;3.24;3.7;jan2023-401_120-034_SPEAKER_00_1.TextGrid;2PBwygH
jan2023-401_120-034_SPEAKER_00;article;NOUN;3;Ooo;Ooo;ooO;[30, 26, 34];oOo;ooO;OoO;[185.38390703590858, 196.3862262692599, 191.27024709146045];[33, 50, 41];[68.50563207613443, 67.89517933090195, 69.47355353014248];[14, 12, 18];[0.04999999999999982, 0.03000000000000025, 0.04999999999999982];[43, 16, 43];185.79868716296406;196.8947581213841;4.228891887781326;True;6.86;7.38;jan2023-401_120-034_SPEAKER_00_1.TextGrid;CPUvNtC
jan2023-401_120-034_SPEAKER_00;favor;NOUN;2;Oo;Oo;Oo;[64, 43];Oo;Oo;Oo;[196.47572404010327, 193.4427437393632];[51, 45];[76.8519015401956, 75.26934854104717];[71, 60];[0.10999999999999943, 0.030000000000001137];[70, 24];192.7826162136839;194.21629992966493;0.6408832889289645;False;8.1;8.38;jan2023-401_120-034_SPEAKER_00_1.TextGrid;5NzkucA
jan2023-401_120-034_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;Ooo;[33, 12, 8.3];Ooo;Ooo;Ooo;[174.58585180680134, 89.13178969708092, 90.6257308709697];[24, 1, 1];[71.2551913475017, 67.75569671529058, 69.71120552452172];[24, 11, 19];[0.0600000000000005, 0.030000000000001137, 0.02999999999999936];[51, 24, 5];88.43973664894654;94.37307282533654;3.2602875028876857;False;8.77;9.02;jan2023-401_120-034_SPEAKER_00_1.TextGrid;Qs5rE4F
jan2023-401_120-034_SPEAKER_00;tasting;NOUN;2;Oo;Oo;oO;[34.7, 38.7];oO;oO;Oo;[175.17083056051095, 202.35633071733545];[25, 60];[68.72009765717404, 71.66208433732402];[16, 26];[0.08999999999999986, 0.03999999999999915];[63, 30];200.2869480703137;207.85374136412992;3.6729663870777736;True;9.12;9.69;jan2023-401_120-034_SPEAKER_00_1.TextGrid;o2ouSO2
jan2023-401_120-034_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[21.7, 60.3];oO;oO;oO;[136.39044055874297, 139.09814393636427];[15, 16];[71.70853842830873, 78.28915833269562];[26, 81];[0.030000000000001137, 0.16999999999999993];[24, 84];126.35981356153957;147.4160032349859;7.196579427609792;False;9.83;10.22;jan2023-401_120-034_SPEAKER_00_1.TextGrid;eYk7PO6
jan2023-401_120-034_SPEAKER_00;method;NOUN;2;Oo;Oo;oO;[39.3, 50];Oo;oO;oO;[156.08294997701262, 104.73717778370428];[19, 7];[74.29149232330653, 74.60255017886399];[48, 52];[0.0600000000000005, 0.2400000000000002];[51, 91];98.57915332889654;138.20576467599074;7.300730337028646;False;13.0;13.46;jan2023-401_120-034_SPEAKER_00_1.TextGrid;3oON8dG
jan2023-401_120-034_SPEAKER_00;allows;VERB;2;oO;oO;oO;[35.7, 59.7];oO;oO;oO;[102.18304882854599, 139.80086739931545];[6, 16];[74.41732676096947, 76.34318577709026];[50, 68];[0.0600000000000005, 0.3200000000000003];[51, 95];93.36052100697073;191.88781156229084;47.65824742210761;False;13.49;13.99;jan2023-401_120-034_SPEAKER_00_1.TextGrid;XjXVcVr
jan2023-401_120-034_SPEAKER_00;breakthrough;NOUN;2;Oo;Oo;Oo;[58, 53.3];Oo;oO;oO;[196.29510312942742, 100.0397506635777];[50, 3];[76.33753947699013, 77.09297682600402];[68, 72];[0.07000000000000028, 0.17999999999999972];[56, 85];99.06582918267735;101.01367214447806;0.611684462523959;True;13.99;14.68;jan2023-401_120-034_SPEAKER_00_1.TextGrid;f0mG74q
jan2023-401_120-034_SPEAKER_00;silence;NOUN;2;Oo;Oo;Oo;[65.3, 49.7];OO;Oo;Oo;[196.81190116679753, 196.79578931857122];[52, 52];[75.88376661625419, 75.30950630840306];[63, 60];[0.15000000000000036, 0.04999999999999716];[81, 37];194.91895599434926;199.04730506852343;1.6097701726334366;False;15.74;16.31;jan2023-401_120-034_SPEAKER_00_1.TextGrid;L3renb1
jan2023-401_120-034_SPEAKER_00;research;NOUN;2;oO/Oo;Oo;oO;[19.3, 40.7];oO;oO;oO;[178.26259705633083, 185.48012660158798];[27, 33];[59.48949052737265, 67.29761166244654];[1, 9];[0.03999999999999915, 0.14000000000000057];[30, 80];179.6670835228673;199.79394358088786;4.810575523165728;False;16.9;17.21;jan2023-401_120-034_SPEAKER_00_1.TextGrid;ZqDqBDI
jan2023-401_120-034_SPEAKER_00;scientific;ADJ;4;ooOo;ooOo;oooO;[27.7, 41.7, 15.7, 59.3];oooO;oooO;oooO;[189.8744906785926, 180.81821578154657, 188.87477211820024, 203.1828889362323];[39, 28, 37, 62];[70.06175932861628, 70.91574567332152, 67.25987852634235, 73.47076472682154];[20, 22, 9, 39];[0.030000000000001137, 0.120000000000001, 0.029999999999997584, 0.129999999999999];[24, 75, 1, 77];196.4753600236984;205.76190014555777;2.890607734196757;False;18.56;19.26;jan2023-401_120-034_SPEAKER_00_1.TextGrid;JvXph7X
jan2023-401_120-034_SPEAKER_00;understanding;VERB;4;ooOo;ooOo;oOoo;[44, 51, 38.3, 32];Oooo;oooO;ooOo;[209.26217941222652, 198.83221904886187, 100.41936240190195, 98.72547220476828];[68, 52, 4, 2];[73.54547316025553, 74.90294661955359, 74.66197707942281, 76.74231336581524];[40, 56, 55, 70];[0.030000000000001137, 0.05000000000000071, 0.07000000000000028, 0.030000000000001137];[24, 45, 56, 24];98.40327291725856;98.99838984539161;0.25919109612956664;True;20.43;21.11;jan2023-401_120-034_SPEAKER_00_1.TextGrid;yfMikMl
jan2023-401_120-034_SPEAKER_00;human;ADJ;2;Oo;Oo;oO;[29.3, 32.7];Oo;oO;oO;[175.90744007781598, 173.08641425736926];[26, 23];[69.22100746569815, 69.74634706912367];[17, 19];[0.05000000000000071, 0.07000000000000028];[45, 56];172.6152864048564;173.3192733102963;0.23724311825899622;False;21.18;22.66;jan2023-401_120-034_SPEAKER_00_1.TextGrid;h6pOcsy
jan2023-401_120-034_SPEAKER_00;body;NOUN;2;Oo;Oo;oO;[50.7, 63.3];oO;Oo;Oo;[101.48183646030967, 204.52267495212152];[5, 63];[76.58033493703273, 75.09108374622564];[70, 57];[0.129999999999999, 0.10999999999999943];[77, 70];198.0979810277981;211.18647573815974;3.58367425486811;True;23.35;23.78;jan2023-401_120-034_SPEAKER_00_1.TextGrid;NRyjSEp
jan2023-401_120-034_SPEAKER_00;human;ADJ;2;Oo;Oo;oO;[15, 29.7];OO;oO;oO;[87.35098076224554, 88.83604024877575];[0, 0];[70.66645733053632, 73.40358445234575];[21, 37];[0.030000000000001137, 0.060000000000002274];[24, 52];88.53314784431177;89.1219432462163;0.20971814955387125;False;24.18;24.54;jan2023-401_120-034_SPEAKER_00_1.TextGrid;fCXXkpr
jan2023-401_120-034_SPEAKER_00;disease;NOUN;2;oO;oO;oO;[33, 50.7];Oo;oO;oO;[120.75182239531948, 113.23308280207456];[10, 9];[72.33514159852673, 76.03701697068027];[30, 66];[0.08000000000000185, 0.129999999999999];[59, 77];90.89770600459538;186.84860721709887;40.77115187596705;True;24.54;24.95;jan2023-401_120-034_SPEAKER_00_1.TextGrid;O4qMMU4
jan2023-401_120-034_SPEAKER_00;everything;PRON;3;Ooo;Ooo;ooO;[17.7, 30.7, 43.7];ooO;ooO;oOo;[132.3927391234864, 167.75870704905194, 196.0618615284918];[14, 21, 50];[68.66404747697574, 68.71852511497121, 73.31457895814091];[15, 15, 35];[0.030000000000001137, 0.07000000000000028, 0.05999999999999872];[24, 56, 46];193.6767261816883;202.68726831916197;3.339970161606516;True;25.23;25.85;jan2023-401_120-034_SPEAKER_00_1.TextGrid;LNTQTm8
jan2023-401_120-034_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;ooO;[39.3, 31, 52.7];Ooo;ooO;ooO;[204.2692473675494, 190.95098130154324, 194.0621497123731];[63, 40, 46];[70.1590480444132, 71.02470461980401, 74.6573499682184];[20, 23, 55];[0.0400000000000027, 0.03999999999999915, 0.0799999999999983];[35, 30, 57];192.81854006695175;195.73949574326062;1.0578330293956493;False;28.88;29.28;jan2023-401_120-034_SPEAKER_00_1.TextGrid;8SyW9RM
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;Oo;[45.7, 29.7];Oo;oO;Oo;[195.14328275576386, 118.4626725722528];[48, 10];[72.48940475581976, 74.39414504067555];[30, 49];[0.08000000000000185, 0.03999999999999915];[59, 30];108.61001480522772;133.76838121091907;11.810525918333779;False;29.31;30.6;jan2023-401_120-034_SPEAKER_00_1.TextGrid;nPgLlbt
jan2023-401_120-034_SPEAKER_00;method;NOUN;2;Oo;Oo;Oo;[46, 44.7];Oo;Oo;oO;[157.98579751735065, 99.4466008739455];[20, 3];[74.25550684390095, 74.04675688673893];[48, 44];[0.10999999999999943, 0.1999999999999993];[70, 87];96.86520909227289;119.5921605300821;4.8565177491094;True;31.49;32.0;jan2023-401_120-034_SPEAKER_00_1.TextGrid;OIJVGsI
jan2023-401_120-034_SPEAKER_00;allow;VERB;2;oO;oO;oO;[25.7, 38.3];oO;oO;oO;[191.24160120843933, 192.95467372047412];[40, 43];[68.22313110496172, 68.57379468619465];[13, 15];[0.030000000000001137, 0.0799999999999983];[24, 57];179.66122683576938;203.11240421888624;9.532735517037478;True;33.37;33.67;jan2023-401_120-034_SPEAKER_00_1.TextGrid;xWyVplg
jan2023-401_120-034_SPEAKER_00;humanity;NOUN;4;oOoo;oOoo;oooO;[39.7, 34.7, 24, 69.3];Oooo;oooO;oooO;[207.28147940946164, 187.69954530487902, 178.18607723950626, 194.84686130712444];[66, 35, 27, 47];[72.16109306173223, 72.83718188305666, 66.9808642522054, 75.83132970856214];[29, 32, 8, 62];[0.030000000000001137, 0.04999999999999716, 0.04999999999999716, 0.6900000000000048];[24, 37, 37, 99];185.38728870442696;216.56165355851732;6.329432137606184;False;36.09;37.34;jan2023-401_120-034_SPEAKER_00_1.TextGrid;7qi2IRo
jan2023-401_120-034_SPEAKER_00;better;ADJ;2;Oo;Oo;oO;[29.7, 31.7];Oo;oO;oO;[188.66849389468763, 183.70776267458976];[37, 30];[71.92578704523655, 73.06716800375646];[28, 35];[0.030000000000001137, 0.03999999999999915];[24, 30];182.611132171751;184.47076196597084;0.8753865677932293;False;39.16;39.29;jan2023-401_120-034_SPEAKER_00_1.TextGrid;2rCbtEG
jan2023-401_120-034_SPEAKER_00;understanding;VERB;4;ooOo;ooOo;oooO;[45.7, 42.7, 23, 50.7];oooO;OooO;Oooo;[101.38366307756066, 103.45770648292552, 106.90327800880848, 214.60007926321222];[5, 7, 8, 72];[78.10373890496605, 77.35728957747989, 73.3600335744451, 78.03404109256488];[80, 75, 37, 80];[0.060000000000002274, 0.05999999999999517, 0.030000000000001137, 0.02999999999999403];[52, 46, 24, 0];214.11787759732923;215.02581388853804;0.45659442859661553;True;39.83;40.51;jan2023-401_120-034_SPEAKER_00_1.TextGrid;or5EAEV
jan2023-401_120-034_SPEAKER_00;function;NOUN;2;Oo;Oo;oO;[20.7, 35.7];OO;Oo;oO;[97.37867127948158, 95.20423062334379];[2, 2];[72.29818812768755, 70.90636256281344];[30, 22];[0.03999999999999915, 0.1699999999999946];[30, 83];92.20924119371955;99.18913097650216;2.2834122801201238;True;40.79;41.51;jan2023-401_120-034_SPEAKER_00_1.TextGrid;nrdcffv
jan2023-401_120-034_SPEAKER_00;okay;INTJ;2;oO;oO;oO;[77.7, 92.7];oO;oO;oO;[236.6728718952102, 267.33262454993525];[87, 95];[78.36350993501362, 81.87054075836502];[82, 93];[0.09, 0.21999999999999997];[64, 90];127.40701466636017;444.9105711206101;99.17635401036954;False;0.12;0.47;jan2023-401_120-034_SPEAKER_00_10.TextGrid;14QiVgk
jan2023-401_120-034_SPEAKER_00;article;NOUN;3;Ooo;Ooo;Ooo;[94, 13, 12.3];Ooo;Ooo;Ooo;[255.97726864835263, 129.57657633790788, 112.56032172662916];[93, 13, 8];[81.4123770754112, 67.66284538624161, 67.9732834352007];[92, 10, 13];[0.3999999999999999, 0.03000000000000025, 0.03000000000000025];[97, 16, 16];100.66102778971657;121.12373398251415;9.706026249997084;False;3.16;3.75;jan2023-401_120-034_SPEAKER_00_10.TextGrid;TsrRkyQ
jan2023-401_120-034_SPEAKER_00;about;ADP;2;oO;oO;oO;[11, 73.3];oO;oO;oO;[105.12946385854453, 187.0003490455016];[7, 34];[67.43405028319718, 81.15393474041885];[10, 91];[0.03000000000000025, 0.3100000000000005];[16, 95];105.46752321543863;219.64109624991744;41.50441238465289;True;3.82;4.23;jan2023-401_120-034_SPEAKER_00_10.TextGrid;6lFlV14
jan2023-401_120-034_SPEAKER_00;research;NOUN;2;oO/Oo;Oo;oO;[36, 45.3];Oo;oO;oO;[189.75216585588365, 181.41519480021188];[39, 29];[73.03661752881912, 73.35664742793874];[34, 36];[0.040000000000000036, 0.11000000000000032];[35, 71];175.11635291355938;199.94327900063627;7.271988735375529;True;7.1;7.63;jan2023-401_120-034_SPEAKER_00_10.TextGrid;cfy5f95
jan2023-401_120-034_SPEAKER_00;about;ADP;2;oO;oO;oO;[39, 65.7];Oo;oO;oO;[199.88616122839744, 187.97840425446495];[55, 36];[71.73584354828249, 79.69243829442377];[27, 87];[0.040000000000000036, 0.1200000000000001];[35, 74];184.1033512437296;193.61418386436614;3.0022037414255873;True;7.63;7.9;jan2023-401_120-034_SPEAKER_00_10.TextGrid;0NdxyaN
jan2023-401_120-034_SPEAKER_00;speedy;ADJ;2;Oo;Oo;oO;[65, 69];Oo;oO;oO;[214.49523651474894, 208.97748176785777];[72, 68];[77.76912909531173, 78.39945431920235];[78, 82];[0.05000000000000071, 0.0799999999999983];[45, 57];201.1968907044834;213.3477145109529;4.687931263072407;True;8.15;8.54;jan2023-401_120-034_SPEAKER_00_10.TextGrid;NVuqGuD
jan2023-401_120-034_SPEAKER_00;harmonize;VERB;3;Ooo;Ooo;ooO;[22.7, 42.3, 55.7];ooO;ooO;ooO;[188.9566119097692, 192.927211375682, 193.06537865162065];[37, 42, 43];[71.58191506739578, 73.78741179869704, 74.14146455710878];[25, 42, 45];[0.029999999999999805, 0.04999999999999982, 0.14000000000000012];[6, 43, 79];189.99760145221333;194.9107582135602;1.5252020575037557;False;2.22;2.76;jan2023-401_120-034_SPEAKER_00_2.TextGrid;vrhXcLP
jan2023-401_120-034_SPEAKER_00;science;NOUN;2;Oo;Oo;oO;[30, 61.3];oO;oO;oO;[181.4220534989607, 199.9934357034689];[29, 55];[67.96908857546505, 74.21295333334908];[12, 47];[0.06000000000000005, 0.1599999999999997];[49, 82];177.86479601860407;220.93462451356893;17.027891031674883;False;2.98;3.51;jan2023-401_120-034_SPEAKER_00_2.TextGrid;NJLI0Sj
jan2023-401_120-034_SPEAKER_00;using;VERB;2;Oo;Oo;Oo;[59.7, 57.7];oO;Oo;Oo;[194.96610561204628, 206.58891205282728];[47, 65];[76.02936815307008, 74.61636148650157];[65, 52];[0.10000000000000053, 0.07000000000000028];[67, 56];199.5791988733497;208.81321182205306;2.91939476008133;True;4.85;5.21;jan2023-401_120-034_SPEAKER_00_2.TextGrid;Fl0Utde
jan2023-401_120-034_SPEAKER_00;animals;NOUN;3;Ooo;Ooo;ooO;[45.3, 39.3, 56];ooO;ooO;Ooo;[199.21387461225171, 192.2449018595527, 208.20970339187227];[53, 42, 67];[69.63781672544086, 71.16703184098711, 74.6380994392313];[18, 23, 54];[0.09999999999999964, 0.0699999999999994, 0.05999999999999961];[65, 53, 47];199.9594090934611;212.691807099825;5.392107497278043;False;5.21;5.78;jan2023-401_120-034_SPEAKER_00_2.TextGrid;rkDyWzK
jan2023-401_120-034_SPEAKER_00;better;ADJ;2;Oo;Oo;Oo;[60, 48];OO;Oo;Oo;[195.70104627767967, 195.60454935679877];[49, 49];[74.62034075515352, 72.84351038979429];[52, 32];[0.13999999999999968, 0.08999999999999986];[79, 63];189.96451481400712;202.30022844095825;4.34138929738986;True;6.78;7.24;jan2023-401_120-034_SPEAKER_00_2.TextGrid;Kr5cFIB
jan2023-401_120-034_SPEAKER_00;before;SCONJ;2;oO/oO;oO;Oo;[38.7, 23.3];oO;Oo;Oo;[181.1150950373677, 199.27902310419097];[28, 53];[71.51780733685995, 67.93735762836644];[25, 12];[0.08999999999999986, 0.02999999999999936];[63, 5];196.80340881210955;201.0556848622263;2.210625224961525;True;7.99;8.41;jan2023-401_120-034_SPEAKER_00_2.TextGrid;82N5cFV
jan2023-401_120-034_SPEAKER_00;radiation;NOUN;4;ooOo;ooOo;oooO;[32.7, 21.7, 61, 85.3];ooOo;oooO;oooO;[116.99901469551936, 164.07995273043161, 286.15145634141976, 239.70696384000976];[9, 20, 97, 90];[75.23106701449872, 73.32377478695493, 77.47538973654994, 77.49193732661891];[59, 36, 77, 78];[0.039999999999999813, 0.030000000000000027, 0.030000000000000027, 0.20999999999999996];[30, 9, 9, 88];205.06188987116278;304.47934598677875;32.01204420897036;False;1.83;2.41;jan2023-401_120-034_SPEAKER_00_3.TextGrid;QBCt1jh
jan2023-401_120-034_SPEAKER_00;example;NOUN;3;oOo;oOo;ooO;[53.3, 60.3, 69];ooO;ooO;oOo;[210.59992796184127, 212.975984796359, 281.69148954077684];[70, 71, 96];[77.28777567769839, 75.6548521141405, 78.21523650336349];[74, 61, 81];[0.03000000000000025, 0.06000000000000005, 0.03999999999999959];[16, 49, 30];260.3430244409242;293.01262684048413;14.61384965893267;False;3.21;3.56;jan2023-401_120-034_SPEAKER_00_3.TextGrid;l82lMlZ
jan2023-401_120-034_SPEAKER_00;animals;NOUN;3;Ooo;Ooo;Ooo;[66.7, 46.7, 56.3];ooO;oOo;ooO;[202.07362718058465, 201.6124125958996, 202.5533182504704];[60, 58, 61];[77.33180537035972, 77.47968174939297, 73.3611732163136];[75, 77, 37];[0.09999999999999964, 0.02999999999999936, 0.11000000000000032];[65, 5, 71];199.86676492243717;204.9962670625352;1.8828918240958918;True;5.9;6.57;jan2023-401_120-034_SPEAKER_00_3.TextGrid;kiAoEft
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;Oo;[60.7, 54.7];oO;Oo;Oo;[201.90078511492518, 219.54101997005537];[59, 75];[74.63509819695948, 74.17072866064917];[53, 46];[0.10999999999999943, 0.04999999999999982];[70, 43];211.6796530593915;228.87896253995464;7.038779894396709;False;6.79;7.73;jan2023-401_120-034_SPEAKER_00_3.TextGrid;a0gyHGD
jan2023-401_120-034_SPEAKER_00;animals;NOUN;3;Ooo;Ooo;Ooo;[61, 24, 19.7];Ooo;Ooo;Ooo;[193.10718657343438, 174.91146659844864, 175.46024658192886];[44, 25, 25];[76.32221708109014, 73.7873620725571, 67.58396010329032];[67, 42, 10];[0.11999999999999922, 0.02999999999999936, 0.030000000000001137];[72, 5, 24];172.7790264678686;177.38058435473562;2.221276425849012;False;7.91;8.4;jan2023-401_120-034_SPEAKER_00_3.TextGrid;mYCGbzc
jan2023-401_120-034_SPEAKER_00;subjects;NOUN;2;Oo/oO;Oo;oO;[36.7, 66.3];oO;Oo;oO;[191.4117177926645, 239.47142439169002];[41, 90];[73.46713376283006, 72.65259287718104];[39, 32];[0.03999999999999915, 0.129999999999999];[30, 77];216.8315083728137;259.25472854819793;12.651811664991468;True;9.98;10.57;jan2023-401_120-034_SPEAKER_00_3.TextGrid;IzI7uhW
jan2023-401_120-034_SPEAKER_00;cosmetic;ADJ;3;oOo;oOo;Ooo;[49.3, 46.3, 45.7];Ooo;oOo;OoO;[230.70285678068126, 207.94698412007182, 208.95826090700015];[85, 67, 67];[72.85918405914427, 76.31260382074136, 73.48672324814562];[33, 67, 40];[0.03999999999999915, 0.02999999999999936, 0.03999999999999915];[30, 5, 30];206.39392008477833;212.05401177815875;2.453054852574283;False;13.21;13.65;jan2023-401_120-034_SPEAKER_00_3.TextGrid;4AR9ERh
jan2023-401_120-034_SPEAKER_00;testing;NOUN;2;Oo;Oo;Oo;[66, 62];oO;Oo;Oo;[151.53677900196206, 199.31224626231236];[18, 54];[78.44631217357266, 76.46580648050693];[83, 69];[0.3899999999999988, 0.08999999999999986];[97, 63];196.1278590279067;204.49488648821807;3.3928255214616803;False;14.53;15.43;jan2023-401_120-034_SPEAKER_00_3.TextGrid;dq9JmGG
jan2023-401_120-034_SPEAKER_00;animals;NOUN;3;Ooo;Ooo;ooO;[42.7, 23, 68.3];Ooo;ooO;ooO;[193.35064351782353, 182.07218152091343, 140.34070037311];[44, 30, 17];[70.72943652828727, 72.98029968871408, 82.57177077345965];[21, 34, 95];[0.08999999999999986, 0.02999999999999936, 0.28000000000000114];[63, 5, 93];118.68613039497491;206.98641684867715;21.787938129423253;False;15.43;16.05;jan2023-401_120-034_SPEAKER_00_3.TextGrid;RZdW2TI
jan2023-401_120-034_SPEAKER_00;nonsense;NOUN;2;Oo;Oo;oO;[66, 68.7];Oo;Oo;oO;[138.27044689627127, 127.70294197204771];[15, 12];[85.12031020868272, 83.7552762371371];[98, 96];[0.17999999999999972, 0.4399999999999977];[85, 98];76.13391407218367;184.0983734134462;30.381157532387363;False;20.39;21.48;jan2023-401_120-034_SPEAKER_00_3.TextGrid;Yuzofod
jan2023-401_120-034_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[43.7, 93.7];Oo;oO;oO;[232.65020287784662, 226.51418689194028];[86, 83];[73.98230438670939, 86.35809192299185];[44, 99];[0.029999999999997584, 0.75];[1, 99];86.02093259573337;296.919994840472;48.29416380997906;False;21.48;22.35;jan2023-401_120-034_SPEAKER_00_3.TextGrid;EMPnvLc
jan2023-401_120-034_SPEAKER_00;alternatives;NOUN;4;oOoo;oOoo;ooOo;[75.7, 69.3, 87.7, 58];ooOo;ooOo;Oooo;[194.4361907029907, 186.09395333460753, 232.673693586049, 217.18485698137786];[46, 34, 86, 74];[83.24803769239236, 82.150134937551, 83.93732389331764, 77.38800469160707];[95, 94, 97, 76];[0.19000000000000128, 0.14000000000000057, 0.14000000000000057, 0.030000000000001137];[86, 80, 80, 24];207.76177289715255;226.1616483197156;8.141445657631365;True;23.48;24.44;jan2023-401_120-034_SPEAKER_00_3.TextGrid;POOdRUR
jan2023-401_120-034_SPEAKER_00;example;NOUN;3;oOo;oOo;ooO;[57.7, 56, 64];ooO;ooO;Ooo;[204.6913704855838, 206.84135809268702, 220.78971347432673];[64, 66, 77];[74.63419569284325, 75.04257480590391, 75.8661038275853];[53, 57, 63];[0.07000000000000028, 0.05000000000000071, 0.060000000000002274];[56, 45, 52];217.21217127228078;223.06542879582332;2.196799379423844;False;26.36;27.46;jan2023-401_120-034_SPEAKER_00_3.TextGrid;MWSoEed
jan2023-401_120-034_SPEAKER_00;human;ADJ;2;Oo;Oo;oO;[64.7, 72];Oo;Oo;oO;[221.72331623686947, 213.34931620523804];[78, 71];[79.50098616306414, 78.34811889285218];[86, 82];[0.03999999999999915, 0.08999999999999986];[30, 63];210.16361116096684;216.14534972774567;1.822942870678131;False;28.35;28.82;jan2023-401_120-034_SPEAKER_00_3.TextGrid;4nx98Ut
jan2023-401_120-034_SPEAKER_00;disease;NOUN;2;oO;oO;oO;[67, 85.7];oO;Oo;oO;[203.91504026293012, 279.27580832259844];[62, 96];[77.38282426217646, 77.02100768485914];[76, 72];[0.08999999999999986, 0.21000000000000085];[63, 89];239.67915806901973;295.01346438366113;18.405913942051157;True;28.82;29.4;jan2023-401_120-034_SPEAKER_00_3.TextGrid;MDDLMap
jan2023-401_120-034_SPEAKER_00;sometimes;ADV;2;oO/Oo;;Oo;[75.3, 62];Oo;oO;oO;[225.35173986441052, 101.2566935378882];[82, 4];[79.38628383796672, 81.24719703514472];[85, 92];[0.08000000000000185, 0.21999999999999886];[59, 90];88.2968060668009;123.14701753332264;15.30622588719386;True;29.4;30.51;jan2023-401_120-034_SPEAKER_00_3.TextGrid;FIV8zaL
jan2023-401_120-034_SPEAKER_00;correct;ADJ;2;oO;oO;Oo;[80.7, 72.7];Oo;Oo;Oo;[232.841596349502, 227.27980167655258];[87, 83];[77.17575896199872, 74.6493121716524];[73, 54];[0.1599999999999966, 0.15000000000000568];[82, 81];225.93862232036972;228.80990273856057;0.6590559565512087;False;32.56;33.08;jan2023-401_120-034_SPEAKER_00_3.TextGrid;eTxKmPn
jan2023-401_120-034_SPEAKER_00;alternative;NOUN;4;oOoo;oOoo;Oooo;[51.7, 36.3, 43, 47.7];oOoo;oooO;OoOo;[193.831203559605, 202.4410936151159, 189.48193732155224, 201.32063006793067];[45, 60, 38, 57];[73.91853315662394, 71.64071816767895, 71.33866928016616, 74.39577665088393];[43, 25, 24, 50];[0.10000000000000142, 0.030000000000001137, 0.10000000000000142, 0.04000000000000625];[67, 24, 67, 36];192.4472320097899;208.23982874796934;6.249306609488844;True;33.08;33.75;jan2023-401_120-034_SPEAKER_00_3.TextGrid;TD5sQXj
jan2023-401_120-034_SPEAKER_00;example;NOUN;3;oOo;oOo;oOo;[20, 72.3, 40.7];oOo;oOo;oOo;[183.8542139270658, 189.28918179647988, 129.6951470078315];[31, 38, 13];[65.872589447267, 80.66781416704498, 78.92063171339524];[5, 90, 85];[0.030000000000001137, 0.21000000000000085, 0.030000000000001137];[24, 89, 24];129.08834696592;130.80166942849735;0.778983970997879;False;33.97;34.6;jan2023-401_120-034_SPEAKER_00_3.TextGrid;FAkSX4Q
