
File;Speaker;Segment;Start;End;Duration
dec2022-004_034-042.wav;SPEAKER_01;dec2022-004_034-042_SPEAKER_01_8;442.62968750000005;481.74906250000004;39.11937499999999
dec2022-004_037-018.wav;SPEAKER_00;dec2022-004_037-018_SPEAKER_00_0;29.0234375;50.964062500000004;21.940625000000004
dec2022-004_037-018.wav;SPEAKER_00;dec2022-004_037-018_SPEAKER_00_1;96.21968749999999;121.9403125;25.720625000000013
dec2022-004_037-018.wav;SPEAKER_00;dec2022-004_037-018_SPEAKER_00_2;170.6721875;200.29093749999998;29.618749999999977
dec2022-004_037-018.wav;SPEAKER_00;dec2022-004_037-018_SPEAKER_00_3;273.9978125;303.58281250000005;29.585000000000036
dec2022-004_037-018.wav;SPEAKER_00;dec2022-004_037-018_SPEAKER_00_4;384.56281250000006;406.1828125;21.619999999999948
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_0;8.587812500000004;28.4359375;19.848124999999996
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_1;51.534687500000004;95.27781250000001;43.743125000000006
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_2;122.2240625;165.51156250000003;43.28750000000002
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_3;199.7140625;266.0190625;66.305
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_4;302.56718750000005;326.2121875;23.644999999999982
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_5;327.9303125;351.8284375;23.898124999999993
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_6;365.32531250000005;385.4096875;20.084374999999966
dec2022-004_037-018.wav;SPEAKER_01;dec2022-004_037-018_SPEAKER_01_7;404.59343750000005;429.95968750000003;25.36624999999998
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_0;7.0521875000000005;42.425312500000004;35.373125
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_1;68.86531249999999;102.70281250000001;33.83750000000002
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_2;119.0684375;152.0284375;32.959999999999994
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_3;182.2653125;195.26218749999998;12.996874999999989
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_4;196.69343750000002;208.96468750000003;12.271250000000009
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_5;229.3128125;266.7615625;37.44875000000002
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_6;284.4434375;313.03281250000003;28.589375000000018
dec2022-004_041-027.wav;SPEAKER_00;dec2022-004_041-027_SPEAKER_00_7;359.5034375;394.10031250000003;34.59687500000001
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_0;42.94531250000001;56.971562500000005;14.026249999999997
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_1;108.25156249999999;118.6159375;10.36437500000001
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_2;152.78468750000002;161.47843749999998;8.693749999999966
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_3;209.63656250000003;229.1303125;19.493749999999977
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_4;268.07468750000004;281.6284375;13.55374999999998
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_5;314.19406250000003;358.0553125;43.861249999999984
dec2022-004_041-027.wav;SPEAKER_01;dec2022-004_041-027_SPEAKER_01_6;404.03656250000006;422.90593750000005;18.86937499999999
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_0;7.0521875000000005;43.775312500000005;36.723125
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_1;74.48468749999999;84.96718750000001;10.482500000000016
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_2;94.2453125;118.41343750000001;24.168125000000018
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_3;135.90968750000002;147.9446875;12.034999999999968
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_4;174.2496875;185.5759375;11.326250000000016
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_5;194.66843750000004;223.24093749999997;28.572499999999934
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_6;247.9765625;265.4621875;17.485625000000027
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_7;290.6365625;317.4034375;26.76687499999997
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_8;345.5815625;411.54906250000005;65.96750000000003
dec2022-005_036-047.wav;SPEAKER_00;dec2022-005_036-047_SPEAKER_00_9;467.4359375;513.8453125;46.409374999999955
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_0;50.53906250000001;74.2515625;23.7125
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_1;84.9471875;93.97843750000001;9.031250000000014
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_2;118.1234375;134.7990625;16.675624999999997
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_3;146.54093750000004;173.88156249999997;27.340624999999932
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_4;186.0959375;194.41843749999998;8.322499999999991
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_5;224.0646875;247.2371875;23.172500000000014
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_6;265.05406250000004;290.1334375;25.07937499999997
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_7;318.53093750000005;346.54656250000005;28.015625
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_8;411.90031250000004;467.52343750000006;55.623125000000016
dec2022-005_036-047.wav;SPEAKER_01;dec2022-005_036-047_SPEAKER_01_9;522.6003125000001;530.8384375;8.238124999999968
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_0;10.022187500000003;60.549062500000005;50.526875000000004
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_1;61.642812500000005;70.80906250000001;9.166250000000005
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_2;108.1840625;132.9765625;24.792500000000004
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_3;177.43906250000003;208.9140625;31.474999999999966
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_4;238.77968750000002;268.60093750000004;29.82125000000002
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_5;316.9953125;347.94718750000004;30.95187500000003
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_6;379.6521875;420.54343750000004;40.891250000000014
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_7;455.08343750000006;492.4309375;37.34749999999997
dec2022-202_129-077.wav;SPEAKER_00;dec2022-202_129-077_SPEAKER_00_8;511.7665625000001;522.9915625;11.224999999999909
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_0;72.18968749999999;91.3290625;19.139375000000015
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_1;92.3384375;104.59281250000001;12.25437500000001
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_2;134.47531250000003;164.8196875;30.344374999999957
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_3;216.15031250000004;226.51468749999998;10.364374999999939
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_4;228.41843750000004;238.00656250000003;9.588124999999991
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_5;270.23468750000006;307.3628125;37.128124999999955
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_6;349.88468750000004;363.1515625;13.26687499999997
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_7;364.44781250000005;378.74406250000004;14.296249999999986
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_8;433.51718750000003;454.02343750000006;20.506250000000023
dec2022-202_129-077.wav;SPEAKER_01;dec2022-202_129-077_SPEAKER_01_9;493.6596875000001;503.29843750000003;9.638749999999959
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_0;33.394062500000004;50.18781250000001;16.793750000000003
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_1;82.4834375;92.93218750000001;10.448750000000018
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_2;199.4946875;208.25593750000002;8.761250000000018
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_3;271.4665625;279.99156250000004;8.525000000000034
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_4;332.45281250000005;342.49656250000004;10.043749999999989
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_5;482.91031250000003;492.4646875;9.554374999999993
dec2022-203_093-115.wav;SPEAKER_00;dec2022-203_093-115_SPEAKER_00_6;495.93781250000006;504.95218750000004;9.014374999999973
dec2022-203_093-115.wav;SPEAKER_01;dec2022-203_093-115_SPEAKER_01_0;57.947187500000005;78.5040625;20.556874999999998
dec2022-203_093-115.wav;SPEAKER_01;dec2022-203_093-115_SPEAKER_01_1;129.3284375;142.2240625;12.895624999999995
dec2022-203_093-115.wav;SPEAKER_01;dec2022-203_093-115_SPEAKER_01_2;291.4465625;309.9953125;18.548749999999984
dec2022-203_093-115.wav;SPEAKER_01;dec2022-203_093-115_SPEAKER_01_3;504.93218750000005;517.5071875;12.574999999999932
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_0;64.7646875;85.5071875;20.742500000000007
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_1;86.98906249999999;98.1634375;11.174375000000012
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_2;121.4984375;158.59281249999998;37.094374999999985
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_3;205.6878125;224.50656249999997;18.818749999999966
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_4;263.7715625;288.49656250000004;24.725000000000023
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_5;291.95281250000005;331.9665625;40.01374999999996
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_6;384.44468750000004;403.01031250000005;18.56562500000001
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_7;426.29468750000007;477.59781250000003;51.303124999999966
jan2023-201_141-155.wav;SPEAKER_00;jan2023-201_141-155_SPEAKER_00_8;520.6596875;539.8159375;19.15625
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_0;38.50718750000001;58.422812500000006;19.915625
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_1;97.8734375;110.43156250000001;12.558125000000018
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_2;113.3984375;121.5184375;8.120000000000005
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_3;164.2428125;188.00593750000002;23.763125000000002
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_4;236.9403125;262.9646875;26.02437500000002
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_5;331.57531250000005;344.8084375;13.233124999999973
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_6;345.85156250000006;376.95531250000005;31.10374999999999
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_7;409.62218750000005;425.79156250000005;16.169375000000002
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_8;477.57781250000005;510.97656250000006;33.39875000000001
jan2023-201_141-155.wav;SPEAKER_01;jan2023-201_141-155_SPEAKER_01_9;539.2559375000001;560.2346875000001;20.97874999999999
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_0;15.017187500000004;27.0184375;12.001249999999997
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_10;521.4190625000001;530.9565625;9.537499999999909
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_11;574.2040625000001;593.9678125;19.76374999999996
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_1;69.23656249999999;111.96718750000001;42.73062500000002
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_2;151.2659375;163.95906250000002;12.693125000000009
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_3;165.9303125;209.4371875;43.50687499999998
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_4;210.4634375;244.1490625;33.685625000000016
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_5;323.94781250000005;337.3159375;13.368124999999964
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_6;427.34093750000005;436.6253125;9.284374999999955
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_7;438.63031250000006;453.80406250000004;15.173749999999984
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_8;458.62718750000005;470.61156250000005;11.984375
jan2023-401_120-034.wav;SPEAKER_00;jan2023-401_120-034_SPEAKER_00_9;494.99281250000007;503.38281250000006;8.389999999999986
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_0;26.998437499999998;69.4928125;42.494375000000005
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_10;552.9415625;574.6628125000001;21.721250000000055
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_11;607.1271875000001;618.8753125000001;11.748124999999959
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_1;110.6815625;151.7415625;41.05999999999999
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_2;160.4796875;168.95406250000002;8.474375000000009
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_3;242.82968750000003;292.5465625;49.71687499999996
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_4;294.93968750000005;323.8496875;28.909999999999968
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_5;335.30468750000006;427.81656250000003;92.51187499999997
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_6;452.14718750000003;460.65531250000004;8.508125000000007
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_7;470.9121875000001;486.96343750000005;16.051249999999982
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_8;512.2390625;523.3628125;11.123749999999973
jan2023-401_120-034.wav;SPEAKER_01;jan2023-401_120-034_SPEAKER_01_9;538.4796875000001;551.0040625;12.524374999999964
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_0;40.042812500000004;81.38968750000001;41.346875000000004
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_10;429.73718750000006;440.40531250000004;10.668124999999975
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_11;441.88718750000004;476.90593750000005;35.01875000000001
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_12;523.3934375;560.5046875;37.11125000000004
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_1;82.5846875;91.2109375;8.626249999999999
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_2;103.9146875;115.51093750000001;11.596250000000012
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_3;134.9140625;157.0234375;22.109375
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_4;198.21218750000003;214.4996875;16.287499999999966
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_5;219.44093750000002;239.9978125;20.55687499999999
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_6;252.81968750000004;261.8678125;9.04812499999997
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_7;263.2484375;281.39218750000003;18.14375000000001
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_8;344.87281250000007;365.21031250000004;20.337499999999977
jan2023-402_146-048.wav;SPEAKER_00;jan2023-402_146-048_SPEAKER_00_9;366.52343750000006;383.7221875;17.19874999999996
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_0;91.8828125;102.87156250000001;10.98875000000001
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_1;160.4459375;186.99343749999997;26.547499999999957
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_2;304.11968750000005;319.4959375;15.37624999999997
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_3;396.9490625;408.49468750000005;11.54562500000003
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_4;421.04656250000005;429.40281250000004;8.356249999999989
jan2023-402_146-048.wav;SPEAKER_01;jan2023-402_146-048_SPEAKER_01_5;492.44468750000004;502.99468750000005;10.550000000000011
