file_name,number of words,prop correct 2-syll,prop correct Oo,prop corect oO,prop correct 3-syll,prop correct Ooo,prop correct oOo,prop correct ooO,prop correct 4-syll,prop correct Oooo,prop correct oOoo,prop correct ooOo,prop correct oooO
dec2022-005_036-047_SPEAKER_00.csv,164,0.6831683168316832,0.6164383561643836,0.8571428571428571,0.5333333333333333,0.5,0.5454545454545454,0.5,0.5454545454545454,0.25,0.42857142857142855,1.0,
dec2022-005_036-047_SPEAKER_01.csv,83,0.43243243243243246,0.38235294117647056,1.0,0.19444444444444445,0.18181818181818182,0.2,,0.0,0.0,0.0,0.0,
dec2022-202_129-077_SPEAKER_00.csv,101,0.3333333333333333,0.2222222222222222,0.6111111111111112,0.14814814814814814,0.2857142857142857,0.05263157894736842,1.0,0.09090909090909091,0.0,0.1111111111111111,0.0,
dec2022-202_129-077_SPEAKER_01.csv,61,0.46875,0.3333333333333333,0.875,0.2777777777777778,0.5,0.21428571428571427,,0.09090909090909091,,0.09090909090909091,,
dec2022-203_093-115_SPEAKER_00.csv,21,0.5555555555555556,0.2,1.0,0.25,0.3333333333333333,0.2,,0.0,,0.0,,
jan2023-201_141-155_SPEAKER_01.csv,41,0.39285714285714285,0.2631578947368421,0.6666666666666666,0.2,0.2857142857142857,0.0,,0.6666666666666666,0.5,,1.0,
jan2023-401_120-034_SPEAKER_00.csv,89,0.6111111111111112,0.5,0.875,0.4782608695652174,0.4375,0.4,1.0,0.08333333333333333,,0.0,0.2,
jan2023-401_120-034_SPEAKER_01.csv,133,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.27906976744186046,0.3,0.3,0.0,0.0,0.0,0.0,0.0,
jan2023-402_146-048_SPEAKER_00.csv,97,0.6222222222222222,0.5714285714285714,0.7058823529411765,0.5277777777777778,0.64,0.2727272727272727,,0.125,,0.0,1.0,
jan2023-402_146-048_SPEAKER_01.csv,36,0.4090909090909091,0.3684210526315789,0.6666666666666666,0.2222222222222222,0.2,0.25,,0.4,,0.5,0.3333333333333333,
dec2022-203_093-115_SPEAKER_01.csv,13,0.5,0.5,,0.3333333333333333,0.0,0.5,,0.0,,0.0,0.0,
jan2023-201_141-155_SPEAKER_00.csv,95,0.5454545454545454,0.48717948717948717,0.6875,0.1724137931034483,0.22727272727272727,0.0,0.0,0.7272727272727273,0.75,,0.7142857142857143,
